0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,9,9,6,8,8,9,8,5,11,7,6,8
Inventory Days,31,33,25,31,42,35,30,28,52,40,25,32
Days Payable,21,19,17,22,28,29,25,17,30,30,20,26
Cash Conversion Cycle,19,23,14,17,21,15,12,17,33,17,11,14
Working Capital Days,28,25,1,-1,-14,-11,-7,-12,-13,-15,-14,-12
ROCE %,6%,9%,12%,17%,24%,23%,20%,6%,20%,11%,-11%,22%
