Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-03 00:00:00+05:30,269.45776821859,280.77295562076654,267.89032277330807,276.56036376953125,1757918,0.0,0.0
2020-03-04 00:00:00+05:30,279.00960342577025,286.25917493421247,274.94398474281167,283.369140625,2796184,0.0,0.0
2020-03-05 00:00:00+05:30,285.4754343752532,288.9042745991426,281.0179540430426,284.69171142578125,1745178,0.0,0.0
2020-03-06 00:00:00+05:30,272.3478418400494,276.21754435741207,269.11494776266255,273.62139892578125,1441326,0.0,0.0
2020-03-09 00:00:00+05:30,264.65743639634763,268.91900030408567,258.1916183877564,260.5428466796875,1272032,0.0,0.0
2020-03-11 00:00:00+05:30,260.59183746118265,268.42918595625576,251.28498612328323,253.6361846923828,1326624,0.0,0.0
2020-03-12 00:00:00+05:30,244.8681400516338,244.91712646663814,192.21095786130658,195.14996337890625,8286701,0.0,0.0
2020-03-13 00:00:00+05:30,177.32000533475207,212.8819762451897,158.3634131496533,205.33853149414062,6749442,0.0,0.0
2020-03-16 00:00:00+05:30,198.87271353739712,240.01879220030685,191.03536522065238,213.37181091308594,7254756,0.0,0.0
2020-03-17 00:00:00+05:30,213.4697590514828,219.44574284957625,200.83204144715685,202.30154418945312,3615136,0.0,0.0
2020-03-18 00:00:00+05:30,207.39584860086185,216.26185280405787,191.0353852629277,194.66015625,4451907,0.0,0.0
2020-03-19 00:00:00+05:30,192.1130227206114,206.7100792064804,181.58158503592105,200.7830810546875,2977801,0.0,0.0
2020-03-20 00:00:00+05:30,203.03632114410502,214.40048309588778,199.950370975861,207.39584350585938,4261992,0.0,0.0
2020-03-23 00:00:00+05:30,192.01504106082407,203.72207756436208,180.6998660086,184.27566528320312,1570780,0.0,0.0
2020-03-24 00:00:00+05:30,199.85237498320814,200.78305707307578,184.17767890609377,186.72482299804688,2270295,0.0,0.0
2020-03-25 00:00:00+05:30,186.13702830487404,192.79877757075968,183.54091257372846,187.655517578125,1812602,0.0,0.0
2020-03-26 00:00:00+05:30,191.03537298102287,211.9513031304189,188.09636724285332,203.9669952392578,2970631,0.0,0.0
