Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-03 00:00:00+05:30,483.69118873744725,499.938741673581,483.3031941006351,495.9617004394531,3012316,0.0,0.0
2020-03-04 00:00:00+05:30,500.4237357743212,513.3247422913678,491.2086930594542,505.27374267578125,5585674,0.0,0.0
2020-03-05 00:00:00+05:30,510.996683827857,518.2716937320241,505.7101647899925,511.0937194824219,2952730,0.0,0.0
2020-03-06 00:00:00+05:30,486.9406694730321,502.94569147762377,486.9406694730321,494.9916687011719,2163964,0.0,0.0
2020-03-09 00:00:00+05:30,487.91077321689727,490.8207778285289,451.63272164564296,457.1617126464844,3808223,0.0,0.0
2020-03-11 00:00:00+05:30,445.71560589579417,460.7506263340636,430.9230857871742,436.6460876464844,5215637,0.0,0.0
2020-03-12 00:00:00+05:30,426.60665046019807,426.60665046019807,359.8705586941443,363.26556396484375,6593812,0.0,0.0
2020-03-13 00:00:00+05:30,329.89748637542465,435.23964571370186,329.8004803137371,402.7445983886719,7720464,0.0,0.0
2020-03-16 00:00:00+05:30,388.00050920415146,427.77056139757696,387.5155085676463,392.7535095214844,6253940,0.0,0.0
2020-03-17 00:00:00+05:30,402.16259200591026,431.55362299765926,393.82057392838766,400.8045959472656,6542336,0.0,0.0
2020-03-18 00:00:00+05:30,412.25058813370134,421.9506019721414,340.7129860752061,352.7409973144531,9643053,0.0,0.0
2020-03-19 00:00:00+05:30,349.20050295791185,352.0620189202099,331.1584710513344,335.6204833984375,6339469,0.0,0.0
2020-03-20 00:00:00+05:30,353.08051200519407,361.0345353802145,330.77047965321754,336.29949951171875,8509815,0.0,0.0
2020-03-23 00:00:00+05:30,319.5184682214489,329.1699943844228,280.184921694185,285.85943603515625,3774086,0.0,0.0
2020-03-24 00:00:00+05:30,310.4004338614407,339.5004745359508,288.1874087336498,316.3659362792969,6817279,0.0,0.0
2020-03-25 00:00:00+05:30,306.52041302682153,331.740447010041,306.52041302682153,323.64093017578125,2925743,0.0,0.0
2020-03-26 00:00:00+05:30,336.49345251753607,354.0504823576054,328.8304479978856,350.5584716796875,4438642,0.0,0.0
2020-03-27 00:00:00+05:30,376.36055664684915,394.8390721362239,367.00004872282966,380.4830627441406,6782847,0.0,0.0
2020-03-30 00:00:00+05:30,376.360580032995,393.4811004980973,367.2425719010686,377.8155822753906,4522295,0.0,0.0
2020-03-31 00:00:00+05:30,397.6035381665322,402.5505508565124,386.0605282913059,400.75604248046875,3736155,0.0,0.0
2020-04-01 00:00:00+05:30,402.5505029760668,403.66599844943835,372.9169777905915,380.5314636230469,3433906,0.0,0.0
2020-04-03 00:00:00+05:30,342.5075269553226,399.5921197148923,323.49549211311324,370.9285583496094,17168297,0.0,0.0
2020-04-07 00:00:00+05:30,388.0006009025315,441.6901899728386,381.6471029035912,432.3296813964844,10290834,0.0,0.0
2020-04-08 00:00:00+05:30,419.5256015772883,462.01165065919145,413.5115811126841,425.006103515625,13186188,0.0,0.0
2020-04-09 00:00:00+05:30,441.35063423111956,461.67217527446667,432.6206216858886,446.3946533203125,10726701,0.0,0.0
2020-04-13 00:00:00+05:30,452.02061440519407,513.1791856936442,449.5956111090289,488.10467529296875,13848142,0.0,0.0
2020-04-15 00:00:00+05:30,506.3407025742795,521.3757234361594,481.8481685896041,499.25970458984375,12644925,0.0,0.0
2020-04-16 00:00:00+05:30,502.94571933623695,532.5307616501333,495.6707089311805,528.311279296875,9906360,0.0,0.0
2020-04-17 00:00:00+05:30,543.2007501014722,551.1062846998009,515.6526883789385,526.4197387695312,8110231,0.0,0.0
2020-04-20 00:00:00+05:30,527.9232829455287,536.8957962523659,510.9482577704313,524.7222900390625,7893425,0.0,0.0
2020-04-21 00:00:00+05:30,515.070729267796,629.6278677829706,509.73572171417476,625.0689086914062,37163094,0.0,0.0
2020-04-22 00:00:00+05:30,630.5009092789022,663.5294450702904,612.3133830497031,622.9833984375,31134204,0.0,0.0
2020-04-23 00:00:00+05:30,625.9902684196592,644.5173273854678,604.9897773689974,610.1792602539062,14403382,0.0,0.0
2020-04-24 00:00:00+05:30,610.1792056864253,634.8657465568577,599.945705493379,605.7172241210938,12438407,0.0,0.0
2020-04-27 00:00:00+05:30,611.1008718166356,623.6624015781481,603.3408607459482,614.786865234375,7395437,0.0,0.0
2020-04-28 00:00:00+05:30,619.733893599952,623.6623872735446,597.6663626238355,601.3523559570312,5778214,0.0,0.0
2020-04-29 00:00:00+05:30,603.7288753578936,612.8953409256835,594.4168266989884,606.59033203125,5935751,0.0,0.0
2020-04-30 00:00:00+05:30,614.0594006368804,621.7709239368413,590.7793660433013,607.0753784179688,6391338,0.0,0.0
2020-05-04 00:00:00+05:30,592.670913902684,661.1529958208915,584.9109019366914,633.7019653320312,16904417,0.0,0.0
2020-05-05 00:00:00+05:30,644.0324113826287,648.39741747938,608.7243383850106,612.65283203125,6453242,0.0,0.0
2020-05-06 00:00:00+05:30,614.6899176483306,647.7669427090182,607.7543837464822,641.9954223632812,9906145,0.0,0.0
