Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-06 00:00:00+05:30,2363.3599537772516,2391.4895068791775,2353.651927066158,2367.953369140625,21453,0.0,0.0
2015-04-07 00:00:00+05:30,2367.8118329674876,2367.8118329674876,2331.015944590523,2343.9443359375,7983,0.0,0.0
2015-04-08 00:00:00+05:30,2343.9440010369017,2500.4089383574997,2339.4451591970537,2461.387451171875,28224,0.0,0.0
2015-04-09 00:00:00+05:30,2524.087463022953,2556.2897045774675,2464.4186036719416,2548.09716796875,12754,0.0,0.0
2015-04-10 00:00:00+05:30,2576.7000782509317,2696.842704416042,2566.7078666933126,2617.237060546875,15899,0.0,0.0
2015-04-13 00:00:00+05:30,2622.5883854435688,2713.5123598034756,2570.496525133205,2701.720703125,13610,0.0,0.0
2015-04-15 00:00:00+05:30,2722.036311310931,2804.3413529355175,2651.9490854803785,2678.942138671875,12663,0.0,0.0
2015-04-16 00:00:00+05:30,2662.8409051808726,2708.72904739481,2612.217139802822,2655.832275390625,5968,0.0,0.0
2015-04-17 00:00:00+05:30,2656.732422974354,2670.8444897705704,2538.294422427804,2573.716796875,5481,0.0,0.0
2015-04-20 00:00:00+05:30,2557.236413866723,2637.5052235242065,2543.0295449007967,2588.965087890625,4895,0.0,0.0
2015-04-21 00:00:00+05:30,2632.9597348112598,2641.531261126863,2476.6367288485467,2497.6630859375,8618,0.0,0.0
2015-04-22 00:00:00+05:30,2522.1458860497214,2529.107345673706,2416.1153132004806,2468.8701171875,6147,0.0,0.0
2015-04-23 00:00:00+05:30,2481.3719462022236,2538.2468315353935,1975.133786470017,2070.60400390625,115459,0.0,0.0
2015-04-24 00:00:00+05:30,2083.6746545277942,2159.3498369882113,1857.6432876305116,2004.44775390625,181332,0.0,0.0
2015-04-27 00:00:00+05:30,2012.6399699469591,2056.776073074677,1837.4219019751063,1935.0704345703125,41590,0.0,0.0
2015-04-28 00:00:00+05:30,1932.1343816536553,2017.3756043736694,1875.3068998403123,2001.748046875,19244,0.0,0.0
