Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-03 00:00:00+05:30,147.10981800368847,155.18585734759353,145.85246623068346,154.07359313964844,21836942,0.0,0.0
2020-03-04 00:00:00+05:30,154.75061191922305,156.39483421923111,151.75231291002075,155.3309326171875,12074078,0.0,0.0
2020-03-05 00:00:00+05:30,157.36201317303056,162.3914047133962,149.7695707275092,150.3982391357422,12338386,0.0,0.0
2020-03-06 00:00:00+05:30,144.0631513693074,146.48112979026982,135.40679157389573,145.17543029785156,11173720,0.0,0.0
2020-03-09 00:00:00+05:30,139.17882444909745,141.01649680413388,135.69694456689965,138.74359130859375,10550403,0.0,0.0
2020-03-11 00:00:00+05:30,137.34116160131353,137.6796844521895,132.6019302380564,133.27896118164062,9682790,0.0,0.0
2020-03-12 00:00:00+05:30,125.73486304601742,125.73486304601742,114.27364815956257,116.25638580322266,15926851,0.0,0.0
2020-03-13 00:00:00+05:30,110.16308691438213,125.73486485525461,99.71741826708133,123.26852416992188,15365436,0.0,0.0
2020-03-16 00:00:00+05:30,116.836719357906,124.81604808598338,110.6950483124213,111.85568237304688,20577663,0.0,0.0
2020-03-17 00:00:00+05:30,113.16138093096991,116.88506592168504,110.11472689162701,111.61387634277344,11615932,0.0,0.0
2020-03-18 00:00:00+05:30,115.09576434448478,115.09576434448478,104.6017402477162,105.6172866821289,12105333,0.0,0.0
2020-03-19 00:00:00+05:30,99.62070482297051,104.35994371269564,94.34951514076737,96.47733306884766,11569487,0.0,0.0
2020-03-20 00:00:00+05:30,97.879755534278,104.1664989152901,95.46177731081181,102.03868103027344,13928853,0.0,0.0
2020-03-23 00:00:00+05:30,91.83481548223298,96.67077221914013,82.11454686850024,85.01612091064453,14591356,0.0,0.0
2020-03-24 00:00:00+05:30,86.12838665473105,91.68973652887827,82.21125900913292,85.83822631835938,16845493,0.0,0.0
2020-03-25 00:00:00+05:30,86.03166002715639,94.0109879594219,85.16119379235805,91.44793701171875,7876385,0.0,0.0
2020-03-26 00:00:00+05:30,94.3011482904105,94.39786594104545,89.22339415169608,91.44793701171875,11013083,0.0,0.0
2020-03-27 00:00:00+05:30,94.30116519309493,96.04211273290917,87.3373897920081,88.54637908935547,9158997,0.0,0.0
2020-03-30 00:00:00+05:30,85.20955072341626,88.44964005199711,83.71040865927964,85.88658905029297,9970397,0.0,0.0
2020-03-31 00:00:00+05:30,88.93323621275238,94.05935300420374,88.01440743838087,92.5602035522461,15557731,0.0,0.0
2020-04-01 00:00:00+05:30,91.8348084391647,92.27004893955716,88.01440586163916,88.64308166503906,9270755,0.0,0.0
2020-04-03 00:00:00+05:30,89.07831586299551,90.38402262178674,85.49971106051827,85.88658905029297,8216768,0.0,0.0
2020-04-07 00:00:00+05:30,89.12668228762848,103.05423887673983,87.0472194580906,100.53953552246094,23639659,0.0,0.0
2020-04-08 00:00:00+05:30,96.23553015517288,108.13198557824984,95.65521687628507,97.5412368774414,24227474,0.0,0.0
2020-04-09 00:00:00+05:30,101.55509011481617,105.42385545252345,98.50843593555483,104.02143096923828,14943427,0.0,0.0
2020-04-13 00:00:00+05:30,105.42385442096585,110.598326533701,101.65180677779335,110.06637573242188,23259069,0.0,0.0
2020-04-15 00:00:00+05:30,116.06296988139042,119.93173554410343,110.06638605581921,111.32373046875,45561393,0.0,0.0
2020-04-16 00:00:00+05:30,114.9990501336953,117.90062411160645,110.69504430567657,116.59491729736328,18971910,0.0,0.0
2020-04-17 00:00:00+05:30,119.9317096990528,121.5759317997452,115.19247130770906,120.07678985595703,14577288,0.0,0.0
2020-04-20 00:00:00+05:30,120.89891369736128,121.04399386961492,111.95239408375654,112.62942504882812,18342210,0.0,0.0
2020-04-21 00:00:00+05:30,109.9212872945245,109.96964242968703,102.32883744014453,103.586181640625,22935311,0.0,0.0
2020-04-22 00:00:00+05:30,103.00587878998792,105.18205932780457,99.37891122696018,104.746826171875,14419829,0.0,0.0
2020-04-23 00:00:00+05:30,105.42384863006934,109.5827740505955,104.79517282755951,107.60002899169922,16545796,0.0,0.0
2020-04-24 00:00:00+05:30,106.34268292128203,106.34268292128203,99.47562600967093,100.24938201904297,16901936,0.0,0.0
2020-04-27 00:00:00+05:30,102.90915320981179,106.10087999215645,101.84524428236357,104.65009307861328,18657007,0.0,0.0
2020-04-28 00:00:00+05:30,105.61728574044616,107.01971753606058,103.19930751947365,105.18205261230469,13489808,0.0,0.0
2020-04-29 00:00:00+05:30,105.42385260928567,113.79005890226139,104.74682164507985,112.4843521118164,35702215,0.0,0.0
2020-04-30 00:00:00+05:30,116.06295809329355,127.86268921447807,115.5793624345715,125.92830657958984,45993216,0.0,0.0
2020-05-04 00:00:00+05:30,117.41701730302506,118.9645218018668,110.84011395909333,112.09746551513672,22496677,0.0,0.0
2020-05-05 00:00:00+05:30,116.06294809938224,116.78834152500337,111.22699192857465,112.09746551513672,19405341,0.0,0.0
2020-05-06 00:00:00+05:30,112.19419678395928,116.73999318477904,111.71060110816636,114.70889282226562,15993752,0.0,0.0
2020-05-07 00:00:00+05:30,113.16138610760228,117.99734277886733,112.87122575569266,113.7900619506836,16729796,0.0,0.0
2020-05-08 00:00:00+05:30,118.86781504051564,118.96453269697277,112.04911326356768,113.25810241699219,21602930,0.0,0.0
2020-05-11 00:00:00+05:30,115.04740336322418,117.41702649997603,113.69334143260494,115.82115936279297,13916698,0.0,0.0
2020-05-12 00:00:00+05:30,114.99905121613078,118.23914071281226,112.58107287844547,117.12686920166016,13673363,0.0,0.0
2020-05-13 00:00:00+05:30,121.38251834975861,122.78494290097058,117.61047048697708,119.49649810791016,13922270,0.0,0.0
2020-05-14 00:00:00+05:30,115.09575984019412,116.93342470841732,113.16137732187153,113.35481262207031,12778232,0.0,0.0
2020-05-15 00:00:00+05:30,114.51545143159511,116.93342968235056,113.54826013129292,115.33756256103516,12509914,0.0,0.0
2020-05-18 00:00:00+05:30,116.59491273660502,117.03014586463331,110.54996718574586,111.56551361083984,14500038,0.0,0.0
2020-05-19 00:00:00+05:30,113.8867865199204,116.44984518705616,112.7261598000137,113.45155334472656,15916351,0.0,0.0
2020-05-20 00:00:00+05:30,113.45154604084873,117.9489798252612,112.43599219199699,116.83671569824219,8718400,0.0,0.0
2020-05-21 00:00:00+05:30,117.41702600723649,126.46026324121189,116.69163252784139,125.25127410888672,34325670,0.0,0.0
2020-05-22 00:00:00+05:30,122.34970477573216,122.34970477573216,119.54484840782341,120.75383758544922,17058546,0.0,0.0
