Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-03 00:00:00+05:30,907.231725061473,978.149133031611,891.4509967501809,943.9682006835938,284301,0.0,0.0
2020-03-04 00:00:00+05:30,943.9681131359725,974.3156692656371,926.3985061622882,963.7099609375,527947,0.0,0.0
2020-03-05 00:00:00+05:30,966.0099738915262,987.0935249089999,929.2095705367022,944.6069946289062,806694,0.0,0.0
2020-03-06 00:00:00+05:30,926.398544273064,971.1211926809314,894.4217915838793,928.6027221679688,567171,0.0,0.0
2020-03-09 00:00:00+05:30,904.0371393846347,927.995721333809,877.4910773790548,894.773193359375,220962,0.0,0.0
2020-03-11 00:00:00+05:30,894.8052215015167,923.2040990025572,866.5660289013188,891.8982543945312,221208,0.0,0.0
2020-03-12 00:00:00+05:30,846.6004863682724,873.9452071294904,807.0208616698068,819.95849609375,283662,0.0,0.0
2020-03-13 00:00:00+05:30,703.4239344519007,859.3144535010002,703.4239344519007,809.0653076171875,197094,0.0,0.0
2020-03-16 00:00:00+05:30,785.5858532060339,833.7585664809823,766.6745438905584,804.4332885742188,288898,0.0,0.0
2020-03-17 00:00:00+05:30,804.6889484399244,836.9531340669793,782.647052410935,806.509765625,231141,0.0,0.0
2020-03-18 00:00:00+05:30,811.3973963304576,843.342155448381,780.155367748947,785.9693603515625,444283,0.0,0.0
2020-03-19 00:00:00+05:30,766.674620634234,784.6595255437699,736.4229334930766,759.90234375,187063,0.0,0.0
2020-03-20 00:00:00+05:30,759.9023743056098,801.7819888402569,738.6590780071346,769.421875,449433,0.0,0.0
2020-03-23 00:00:00+05:30,702.7850883821837,766.2274284556717,642.0900303810248,663.9402465820312,85933,0.0,0.0
2020-03-24 00:00:00+05:30,677.8681193039173,707.0337150492536,654.8678808525954,679.2417602539062,168043,0.0,0.0
2020-03-25 00:00:00+05:30,680.4238157616456,815.071063810253,613.9786926871628,713.550537109375,217725,0.0,0.0
2020-03-26 00:00:00+05:30,751.7883743074276,766.6746322852825,703.4878490764019,751.6925048828125,123763,0.0,0.0
2020-03-27 00:00:00+05:30,766.0357866108827,801.813978351656,760.3176633284028,791.3041381835938,542616,0.0,0.0
2020-03-30 00:00:00+05:30,777.5358972588332,849.028347379098,759.0079450341644,834.7809448242188,505584,0.0,0.0
2020-03-31 00:00:00+05:30,835.0364164548403,885.892542212336,835.0364164548403,872.9229125976562,281695,0.0,0.0
2020-04-01 00:00:00+05:30,881.675825514384,884.838346668246,850.3699252558218,872.7632446289062,63034,0.0,0.0
2020-04-03 00:00:00+05:30,856.1199450555181,903.3982507498034,827.3696477384377,838.582275390625,249472,0.0,0.0
2020-04-07 00:00:00+05:30,857.5255743052313,878.481379023075,843.3101681668171,856.247802734375,144331,0.0,0.0
2020-04-08 00:00:00+05:30,847.0157094850341,926.3985162161845,846.5365378488003,873.6896362304688,249873,0.0,0.0
2020-04-09 00:00:00+05:30,926.3665850461852,983.8990602389689,789.163752847009,899.6287841796875,330045,0.0,0.0
2020-04-13 00:00:00+05:30,924.9610485262015,924.9610485262015,846.5365810639956,875.510498046875,184612,0.0,0.0
2020-04-15 00:00:00+05:30,910.4261444059615,932.7874688061072,894.4537364100668,900.4593505859375,260496,0.0,0.0
2020-04-16 00:00:00+05:30,915.5372989127766,915.5372989127766,863.7867596306858,870.0159912109375,268894,0.0,0.0
2020-04-17 00:00:00+05:30,891.2592567242376,893.7509258728654,859.9533565245519,864.8409423828125,186720,0.0,0.0
2020-04-20 00:00:00+05:30,864.841029956254,874.6480811504101,833.9504243175805,840.2435302734375,186264,0.0,0.0
2020-04-21 00:00:00+05:30,830.5642394135897,868.7062922758226,824.175264378229,834.717041015625,274618,0.0,0.0
2020-04-22 00:00:00+05:30,844.8115498878796,857.397819101126,819.8307503111757,829.5419311523438,162666,0.0,0.0
2020-04-23 00:00:00+05:30,831.841998020649,852.2866359245336,831.841998020649,848.4213256835938,148236,0.0,0.0
2020-04-24 00:00:00+05:30,848.3574524719489,932.0846862631736,836.2503546098498,922.565185546875,794619,0.0,0.0
2020-04-27 00:00:00+05:30,925.1206467773251,971.1211218959648,922.9484060184534,962.240478515625,501105,0.0,0.0
2020-04-28 00:00:00+05:30,977.5101895752887,990.1602746462731,946.8432032356718,954.893310546875,311778,0.0,0.0
2020-04-29 00:00:00+05:30,966.5212246411446,983.8033422635345,958.9822841013827,966.5531616210938,130942,0.0,0.0
2020-04-30 00:00:00+05:30,980.6407092416206,980.6407092416206,936.3652389329699,950.1654052734375,186444,0.0,0.0
2020-05-04 00:00:00+05:30,926.3985152915243,971.121162300284,921.6706728873683,938.7611083984375,251238,0.0,0.0
2020-05-05 00:00:00+05:30,943.0097966804731,962.5600231794382,934.0652788111292,946.140380859375,126058,0.0,0.0
2020-05-06 00:00:00+05:30,953.6154897452097,954.509959120199,914.3873455648554,925.7277221679688,112488,0.0,0.0
2020-05-07 00:00:00+05:30,937.8347326737108,951.9543279003972,920.7123596278134,934.352783203125,182628,0.0,0.0
2020-05-08 00:00:00+05:30,938.8889584686704,969.8434358797441,925.7915803179408,928.9541015625,244968,0.0,0.0
2020-05-11 00:00:00+05:30,939.1763785103975,950.5167540594935,932.7874040570013,945.8528442382812,108888,0.0,0.0
2020-05-12 00:00:00+05:30,945.8529001510775,945.8529001510775,913.6205931968698,920.4248657226562,129034,0.0,0.0
2020-05-13 00:00:00+05:30,933.426374042849,937.2597472422037,907.0399963196426,917.9970703125,97206,0.0,0.0
2020-05-14 00:00:00+05:30,912.3428858694024,963.4545126390501,912.3109488895037,954.7974853515625,289260,0.0,0.0
2020-05-15 00:00:00+05:30,958.3432612294902,1009.4549408234835,942.3708540447884,956.4265747070312,1177267,0.0,0.0
2020-05-18 00:00:00+05:30,964.0933856826096,971.0573432833925,891.2592929272633,896.5940551757812,384603,0.0,0.0
2020-05-19 00:00:00+05:30,901.2261185878657,917.4540232459711,865.959036167404,890.907958984375,258613,0.0,0.0
2020-05-20 00:00:00+05:30,891.2593261736364,932.6597710879714,881.675892558866,919.4026489257812,342151,0.0,0.0
2020-05-21 00:00:00+05:30,960.8989218618508,1004.343799545671,937.2597671332693,950.293212890625,1730503,0.0,0.0
2020-05-22 00:00:00+05:30,952.5931899054614,973.037826395158,942.97782043548,966.1697387695312,338788,0.0,0.0
2020-05-26 00:00:00+05:30,971.1211818526269,974.3156984837356,946.8431713164168,957.2571411132812,188569,0.0,0.0
2020-05-27 00:00:00+05:30,963.4226043717134,969.5240885227732,915.5373715490107,924.9611206054688,419863,0.0,0.0
2020-05-28 00:00:00+05:30,928.3152200311881,963.4544350136293,925.5040641149504,949.7182006835938,358665,0.0,0.0
2020-05-29 00:00:00+05:30,952.7529646005074,980.7046046319106,944.5751097357746,973.6448364257812,384184,0.0,0.0
2020-06-01 00:00:00+05:30,979.4267401211504,983.8989693457975,923.2039201469864,925.759521484375,574456,0.0,0.0
2020-06-02 00:00:00+05:30,931.5097023268228,942.3709070676566,914.0678422925467,922.6929321289062,602038,0.0,0.0
2020-06-03 00:00:00+05:30,931.0305136770315,935.8861041204752,914.1956320128335,916.9747924804688,264685,0.0,0.0
2020-06-04 00:00:00+05:30,923.2041335179215,928.315337374,913.6206994035741,924.0347290039062,151222,0.0,0.0
2020-06-05 00:00:00+05:30,928.3153383548762,938.2182007859521,923.331940911622,935.7904052734375,166786,0.0,0.0
2020-06-08 00:00:00+05:30,941.7320855677409,946.5876762805143,926.5263398720274,944.2237548828125,250653,0.0,0.0
2020-06-09 00:00:00+05:30,951.5710609740192,974.3157467691808,946.8751552192952,953.2002563476562,466923,0.0,0.0
2020-06-10 00:00:00+05:30,961.5377818479884,976.8712750255916,951.9543486119865,956.554443359375,209727,0.0,0.0
2020-06-11 00:00:00+05:30,960.2600075366547,961.4739051769459,942.3709127157391,946.0765380859375,148005,0.0,0.0
2020-06-12 00:00:00+05:30,920.0096450617284,939.1765126671811,918.4123865970614,931.509765625,120147,0.0,0.0
2020-06-15 00:00:00+05:30,934.0652232368845,952.4973619707845,898.2870369029456,907.5191040039062,383700,0.0,0.0
2020-06-16 00:00:00+05:30,918.0928420098447,954.509885847396,902.9190932417418,943.3931274414062,414594,0.0,0.0
2020-06-17 00:00:00+05:30,943.0097938346485,955.7876848226688,926.3985297009589,935.1513671875,181105,0.0,0.0
2020-06-18 00:00:00+05:30,939.176419357585,939.8472713556525,921.9262402265273,932.3402099609375,120588,0.0,0.0
