0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,57,52,61,45,57,77,54,69,30,72,85,83
Inventory Days,148,159,195,240,237,274,325,375,376,339,280,274
Days Payable,130,144,162,225,177,246,173,137,148,139,131,126
Cash Conversion Cycle,75,66,95,60,117,105,207,307,258,272,234,232
Working Capital Days,52,50,69,57,84,109,80,129,102,130,131,129
ROCE %,33%,47%,41%,72%,32%,23%,24%,27%,25%,12%,7%,14%
