0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,550,594,979,"1,095",842,753,813,"1,164","1,363",881,"1,414","2,052"
Cash from Investing Activity +,-959,"-1,241",-428,-569,-534,-92,-621,-656,"-1,158","-1,889","-1,772","-1,468"
Cash from Financing Activity +,318,390,-130,-656,-616,-655,-173,-521,-194,"1,003",359,-568
Net Cash Flow,-91,-257,421,-129,-308,6,19,-13,11,-5,1,17
