0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,35,40,40,40,42,60,62,66,39,30,22,28
Inventory Days,113,149,146,132,131,129,110,131,143,153,127,141
Days Payable,49,55,49,49,84,113,89,132,174,180,133,148
Cash Conversion Cycle,98,134,137,124,89,77,83,65,8,2,16,21
Working Capital Days,35,66,72,56,29,39,43,25,-33,-20,-14,-7
ROCE %,11%,8%,5%,10%,13%,9%,8%,4%,2%,6%,6%,4%
