0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,,,,,,,,306,356,322,566,397
Cash from Investing Activity +,,,,,,,,-138,-92,-206,-705,-573
Cash from Financing Activity +,,,,,,,,-128,-296,-120,131,186
Net Cash Flow,,,,,,,,40,-32,-4,-8,9
