0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,,,11,11,33,57,89,78,215,137,93,264
Cash from Investing Activity +,,,-9,-6,-5,-18,-85,-108,-143,-82,-58,-216
Cash from Financing Activity +,,,-5,-0,-21,68,-5,-45,-101,-30,-42,-45
Net Cash Flow,,,-4,5,7,107,-2,-76,-29,25,-7,3
