0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Working Capital Days,-45,69,-772,189,153,-129,-49,-37,-113,-14,-108,-25
ROCE %,0%,0%,-0%,0%,0%,1%,1%,1%,1%,4%,2%,7%
