0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,3,0,-5,-21,3,57,-9,81,-83,-151,343,12
Cash from Investing Activity +,-283,-607,-670,-951,"-1,974",-867,-666,-658,79,151,-350,"-3,040"
Cash from Financing Activity +,280,607,681,970,"1,970",810,677,579,-0,-1,7,"3,036"
Net Cash Flow,0,-0,5,-2,-1,-1,3,2,-4,-1,0,8
