0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,51,49,31,20,50,18,73,36,34,16,14,29
Inventory Days,,,,,,737,"1,189",,413,,,
Days Payable,,,,,,204,358,,147,,,
Cash Conversion Cycle,51,49,31,20,50,550,903,36,301,16,14,29
Working Capital Days,95,95,178,137,243,144,169,311,93,33,2,66
ROCE %,26%,24%,4%,2%,6%,7%,12%,-18%,6%,18%,18%,18%
