0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,"4,170","6,147","5,336","3,154","6,995","6,339","8,676","9,911","15,765","10,591","13,538","15,282"
Cash from Investing Activity +,"-2,974","-4,665","-1,783",-763,"-2,656",-934,972,"-11,148","-4,534","2,215",-804,"-2,339"
Cash from Financing Activity +,"-1,175","-1,398","-3,360","-2,699","-4,112","-5,547","-5,335","-1,997","-9,649","-12,775","-13,267","-14,480"
Net Cash Flow,21,85,192,-308,227,-142,"4,313","-3,234","1,582",31,-533,"-1,537"
