0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,-172,,,-591,-591,-933,"-1,276","-1,172","-1,071","-1,136","-1,920","-1,987"
Cash from Investing Activity +,-0,,,-1,-15,-218,-327,-342,-265,-467,196,-647
Cash from Financing Activity +,151,,,816,640,"1,240","1,404","1,705","1,008","1,623","1,858","2,477"
Net Cash Flow,-22,,,224,34,90,-199,191,-328,20,134,-156
