Timestamp,Open,High,Low,Close,Volume
2025-03-28 10:14:54,3656.55,3660.95,3603.05,3604.3,311798
2025-03-28 11:14:58,3604.25,3632.0,3601.15,3629.0,262884
2025-03-28 12:14:59,3629.1,3635.05,3618.1,3620.6,218448
2025-03-28 13:14:58,3620.45,3621.35,3603.0,3607.65,133370
2025-03-28 14:14:59,3607.65,3609.85,3596.4,3603.45,215923
2025-03-28 15:14:59,3603.55,3617.95,3602.0,3607.05,598252
2025-04-01 10:14:57,3571.75,3584.0,3536.15,3552.0,593974
2025-04-01 11:14:56,3552.2,3557.35,3525.0,3533.2,475931
2025-04-01 12:14:59,3532.6,3543.7,3530.3,3538.85,287087
2025-04-01 13:14:58,3538.85,3554.1,3538.65,3548.05,162966
2025-04-01 14:14:58,3546.35,3559.2,3535.05,3550.0,215928
2025-04-01 15:14:59,3550.7,3553.7,3546.45,3550.0,587815
2025-04-02 10:14:55,3547.8,3561.0,3530.05,3536.3,278641
2025-04-02 11:14:59,3536.95,3550.0,3533.05,3545.35,253363
2025-04-02 12:14:59,3545.3,3555.0,3536.0,3548.0,216451
2025-04-02 13:14:59,3548.0,3564.1,3542.5,3554.05,233182
2025-04-02 14:14:56,3553.9,3557.7,3541.05,3544.6,236523
2025-04-02 15:14:59,3544.65,3557.6,3544.55,3545.5,308192
2025-04-03 10:14:59,3460.2,3502.0,3425.0,3446.35,920357
2025-04-03 11:14:59,3446.55,3447.7,3426.95,3430.15,400435
2025-04-03 12:14:56,3430.15,3430.25,3416.0,3420.1,343357
2025-04-03 13:14:59,3420.15,3422.6,3396.15,3405.45,629421
2025-04-03 14:14:59,3405.45,3426.55,3405.0,3425.05,429846
2025-04-03 15:14:59,3425.0,3427.7,3400.5,3404.7,1277097
2025-04-04 10:14:59,3390.9,3399.65,3333.05,3334.0,840661
2025-04-04 11:14:59,3333.7,3335.4,3312.8,3316.3,723275
2025-04-04 12:14:55,3316.3,3326.2,3307.75,3323.35,526588
2025-04-04 13:14:59,3323.35,3330.55,3315.3,3326.25,708412
2025-04-04 14:14:59,3325.75,3330.0,3302.0,3303.35,589717
2025-04-04 15:14:59,3303.15,3307.75,3295.5,3299.6,1362853
