Timestamp,Open,High,Low,Close,Volume
2025-04-02 09:29:54,2321.8,2328.4,2297.05,2306.85,51539
2025-04-02 09:44:59,2307.65,2312.0,2300.6,2301.2,16705
2025-04-02 09:59:59,2301.2,2303.05,2293.0,2302.05,27530
2025-04-02 10:14:54,2302.95,2304.7,2300.2,2301.55,7815
2025-04-02 10:29:56,2301.05,2308.75,2300.0,2307.7,7738
2025-04-02 10:44:55,2307.5,2313.1,2305.0,2306.1,27221
2025-04-02 10:59:59,2306.1,2309.95,2305.2,2309.95,13654
2025-04-02 11:14:58,2309.95,2312.45,2304.0,2304.0,18060
2025-04-02 11:29:56,2304.5,2308.5,2304.5,2305.9,13094
2025-04-02 11:44:59,2305.9,2307.9,2304.65,2305.9,14193
2025-04-02 11:59:57,2305.3,2306.95,2301.75,2305.55,24974
2025-04-02 12:14:57,2305.75,2307.0,2301.15,2306.85,54291
2025-04-02 12:29:56,2306.95,2307.0,2305.0,2305.0,13921
2025-04-02 12:44:58,2305.2,2307.0,2303.0,2304.9,20886
2025-04-02 12:59:56,2304.9,2305.65,2300.9,2300.9,48707
2025-04-02 13:14:58,2301.15,2303.0,2300.1,2301.8,19544
2025-04-02 13:29:59,2301.25,2304.7,2301.25,2302.1,34857
2025-04-02 13:44:56,2301.5,2302.0,2298.1,2298.1,75802
2025-04-02 13:59:57,2298.25,2300.05,2292.15,2294.95,34447
2025-04-02 14:14:55,2295.85,2299.5,2294.25,2296.65,15554
2025-04-02 14:29:59,2296.25,2302.5,2296.0,2300.5,28057
2025-04-02 14:44:54,2301.15,2304.9,2300.6,2302.7,31758
2025-04-02 14:59:59,2302.65,2303.25,2299.55,2302.1,29792
2025-04-02 15:14:56,2302.35,2308.3,2302.25,2305.7,81024
2025-04-02 15:29:59,2305.7,2309.0,2305.0,2308.95,79518
2025-04-03 09:29:55,2293.05,2314.4,2289.8,2310.7,32492
2025-04-03 09:44:57,2310.1,2323.95,2308.1,2322.85,22925
2025-04-03 09:59:57,2322.2,2322.85,2317.0,2322.05,11181
2025-04-03 10:14:57,2322.9,2329.0,2321.15,2325.6,12056
2025-04-03 10:29:57,2325.9,2336.95,2324.7,2335.75,18522
2025-04-03 10:44:57,2336.0,2338.4,2333.05,2336.0,22337
2025-04-03 10:59:55,2336.0,2337.65,2329.0,2331.2,18715
2025-04-03 11:14:59,2331.15,2336.85,2329.0,2334.4,10821
2025-04-03 11:29:55,2334.75,2342.9,2333.0,2342.9,28461
2025-04-03 11:44:59,2342.4,2342.9,2336.5,2340.65,28479
2025-04-03 11:59:59,2341.0,2342.0,2340.0,2340.0,9367
2025-04-03 12:14:59,2340.85,2340.85,2337.1,2338.4,73860
2025-04-03 12:29:58,2339.6,2345.0,2336.3,2344.6,12733
2025-04-03 12:44:59,2343.7,2352.5,2343.7,2345.75,26073
2025-04-03 12:59:59,2346.85,2348.55,2345.05,2346.1,13949
2025-04-03 13:14:54,2345.45,2348.9,2345.05,2348.25,8853
2025-04-03 13:29:59,2348.0,2349.9,2346.0,2349.0,8096
2025-04-03 13:44:59,2349.8,2349.95,2344.2,2346.2,9752
2025-04-03 13:59:58,2346.3,2346.9,2342.15,2343.1,10165
2025-04-03 14:14:59,2344.55,2345.45,2339.05,2340.5,15325
2025-04-03 14:29:59,2340.95,2348.0,2340.0,2346.6,14276
2025-04-03 14:44:59,2346.65,2347.85,2343.85,2347.1,20733
2025-04-03 14:59:59,2347.1,2352.0,2346.15,2351.9,26608
2025-04-03 15:14:59,2351.9,2354.9,2350.8,2351.45,77088
2025-04-04 09:29:55,2349.5,2355.95,2328.1,2335.0,83884
2025-04-04 09:44:55,2336.6,2339.3,2330.55,2335.4,33618
2025-04-04 09:59:59,2335.0,2335.95,2315.3,2317.2,36778
2025-04-04 10:14:59,2317.95,2318.4,2308.2,2308.85,27861
2025-04-04 10:29:59,2309.45,2310.95,2302.8,2309.9,21879
2025-04-04 10:44:53,2310.5,2323.9,2309.5,2320.0,22735
2025-04-04 10:59:55,2320.0,2324.25,2320.0,2323.95,31171
2025-04-04 11:14:54,2324.85,2329.3,2320.0,2321.4,21048
2025-04-04 11:29:59,2321.45,2321.55,2315.0,2319.35,32956
2025-04-04 11:44:55,2319.6,2321.05,2315.05,2316.35,26285
2025-04-04 11:59:58,2316.7,2318.55,2314.0,2316.15,58934
2025-04-04 12:14:59,2316.1,2320.35,2310.8,2320.0,42692
2025-04-04 12:29:58,2320.0,2331.85,2318.55,2325.25,32706
2025-04-04 12:44:57,2325.25,2326.8,2323.65,2325.2,28968
2025-04-04 12:59:56,2325.2,2330.55,2323.65,2330.55,45138
2025-04-04 13:14:59,2330.5,2336.05,2328.95,2335.0,65062
2025-04-04 13:29:55,2335.0,2345.0,2335.0,2344.95,58166
2025-04-04 13:44:55,2345.6,2345.9,2340.15,2342.95,34539
2025-04-04 13:59:58,2342.35,2345.45,2340.0,2343.0,38511
2025-04-04 14:14:59,2343.05,2351.0,2341.4,2350.8,52826
2025-04-04 14:29:55,2350.9,2353.85,2349.5,2351.6,37406
2025-04-04 14:44:58,2352.0,2353.0,2346.35,2350.3,48067
2025-04-04 14:59:56,2350.3,2357.75,2350.05,2355.5,59137
2025-04-04 15:14:59,2355.85,2363.95,2355.35,2356.0,129023
