Timestamp,Open,High,Low,Close,Volume
2025-03-28 10:14:59,2376.1,2386.95,2350.0,2357.05,216656
2025-03-28 11:14:59,2356.05,2375.0,2351.25,2354.05,165755
2025-03-28 12:14:59,2354.2,2359.7,2335.5,2344.2,155957
2025-03-28 13:14:59,2344.45,2344.45,2320.0,2325.1,128604
2025-03-28 14:14:58,2325.05,2331.0,2306.3,2312.85,107013
2025-03-28 15:14:59,2312.85,2334.9,2310.0,2322.0,330083
2025-04-01 10:14:59,2301.0,2350.0,2301.0,2342.2,135449
2025-04-01 11:14:57,2342.15,2358.95,2329.0,2333.3,113814
2025-04-01 12:14:59,2334.2,2334.95,2321.9,2334.25,76449
2025-04-01 13:14:59,2334.25,2344.3,2330.25,2333.15,46802
2025-04-01 14:14:59,2333.2,2335.7,2328.0,2329.0,19996
2025-04-01 15:14:55,2328.2,2334.85,2324.0,2330.8,55468
2025-04-02 10:14:55,2339.75,2343.35,2314.55,2326.0,131587
2025-04-02 11:14:59,2326.1,2362.5,2323.45,2355.25,113271
2025-04-02 12:14:58,2355.25,2369.3,2349.6,2367.0,85238
2025-04-02 13:14:59,2367.15,2378.85,2357.65,2364.15,84602
2025-04-02 14:14:56,2364.9,2367.5,2356.7,2360.8,33311
2025-04-02 15:14:59,2360.8,2374.0,2359.55,2370.5,77188
2025-04-03 10:14:59,2345.0,2389.95,2339.7,2387.95,192282
2025-04-03 11:14:59,2388.0,2417.85,2382.75,2409.4,226638
2025-04-03 12:14:59,2409.4,2422.3,2398.25,2418.6,127035
2025-04-03 13:14:57,2417.55,2429.9,2413.0,2423.3,150122
2025-04-03 14:14:56,2423.45,2428.0,2413.25,2414.1,100576
2025-04-03 15:14:59,2414.0,2418.6,2405.55,2410.45,159551
2025-04-04 10:14:53,2394.0,2410.05,2342.05,2344.35,313445
2025-04-04 11:14:54,2345.5,2374.55,2340.0,2364.4,160761
2025-04-04 12:14:59,2363.6,2365.8,2342.8,2348.15,91200
2025-04-04 13:14:59,2348.15,2351.7,2326.3,2326.65,131942
2025-04-04 14:14:59,2326.65,2334.75,2315.5,2324.95,172180
2025-04-04 15:14:59,2325.1,2338.65,2317.0,2336.65,209272
