Timestamp,Open,High,Low,Close,Volume
2025-03-04 09:17:59,945.0,951.9,943.15,949.8,37621
2025-03-04 09:20:56,949.8,952.6,948.8,951.8,17405
2025-03-04 09:23:56,951.9,952.7,949.75,951.65,17388
2025-03-04 09:26:55,951.8,951.8,948.6,948.9,15092
2025-03-04 09:29:58,949.15,949.15,946.8,948.8,9869
2025-03-04 09:32:55,948.8,949.2,946.85,949.2,12679
2025-03-04 09:35:56,948.9,949.2,948.15,948.15,11506
2025-03-04 09:38:59,948.2,950.0,947.95,949.5,12441
2025-03-04 09:41:56,949.95,949.95,949.3,949.35,9395
2025-03-04 09:44:52,949.35,949.65,947.45,947.8,8895
2025-03-04 09:47:54,947.7,947.85,946.05,947.55,14649
2025-03-04 09:50:59,948.3,949.55,947.75,949.1,5266
2025-03-04 09:53:58,949.1,949.35,948.3,948.65,7379
2025-03-04 09:56:57,948.65,954.3,948.65,954.25,33602
2025-03-04 09:59:55,953.75,955.95,952.8,954.1,16383
2025-03-04 10:02:55,954.05,956.35,954.05,955.85,5497
2025-03-04 10:05:59,955.9,957.85,953.1,953.1,157029
2025-03-04 10:08:55,952.9,952.9,950.7,950.7,9240
2025-03-04 10:11:53,950.85,951.3,950.6,950.95,10584
2025-03-04 10:14:58,950.95,950.95,949.0,949.3,6055
2025-03-04 10:17:57,949.3,950.8,949.3,950.8,18465
2025-03-04 10:20:55,950.8,951.35,950.65,951.35,5401
2025-03-04 10:23:58,951.3,951.7,950.85,951.45,4915
2025-03-04 10:26:55,951.5,951.55,949.4,949.55,7276
2025-03-04 10:29:59,949.5,950.65,949.25,950.1,38203
2025-03-04 10:32:59,950.25,950.7,949.6,950.65,3553
2025-03-04 10:35:57,950.65,951.65,950.65,951.6,4978
2025-03-04 10:38:59,951.4,951.9,951.0,951.05,5013
2025-03-04 10:41:59,951.05,954.0,951.0,951.5,9175
2025-03-04 10:44:58,951.3,951.4,950.0,950.0,5553
2025-03-04 10:47:58,950.3,951.85,949.8,951.4,22040
2025-03-04 10:50:59,951.55,951.7,950.8,951.3,87206
2025-03-04 10:53:54,951.45,952.15,950.8,951.95,4602
2025-03-04 10:56:58,951.75,952.6,951.75,951.8,5430
2025-03-04 10:59:54,951.8,952.45,951.8,951.85,4370
2025-03-04 11:02:57,952.1,952.1,950.6,951.5,16660
2025-03-04 11:05:59,951.45,951.45,949.4,950.0,23102
2025-03-04 11:08:58,949.95,950.0,948.3,948.75,9021
2025-03-04 11:11:59,948.35,950.4,948.25,949.95,7115
2025-03-04 11:14:57,949.65,951.55,949.6,951.55,13725
2025-03-04 11:17:58,951.4,951.55,949.8,949.9,32228
2025-03-04 11:20:56,949.9,949.9,949.4,949.65,3863
2025-03-04 11:23:57,949.9,951.2,949.9,951.2,62408
2025-03-04 11:26:55,951.6,952.0,951.3,951.65,6927
2025-03-04 11:29:54,951.65,951.65,951.3,951.5,5631
2025-03-04 11:32:55,951.5,952.0,951.5,952.0,13466
2025-03-04 11:35:58,951.9,952.45,951.45,952.15,8358
2025-03-04 11:38:57,952.3,952.45,951.85,952.05,7253
2025-03-04 11:41:58,952.05,952.05,951.5,951.65,4923
2025-03-04 11:44:58,951.7,951.7,951.45,951.55,5078
2025-03-04 11:47:55,951.4,951.4,950.3,950.5,12430
2025-03-04 11:50:51,950.6,951.75,949.7,950.65,92645
2025-03-04 11:53:57,950.8,951.65,949.5,951.65,4781
2025-03-04 11:56:54,951.65,953.9,951.1,953.9,11264
2025-03-04 11:59:59,954.0,955.8,953.85,954.8,6160
2025-03-04 12:02:58,954.8,954.8,952.65,952.65,6566
2025-03-04 12:05:57,952.65,952.75,952.6,952.75,5068
2025-03-04 12:08:56,952.75,952.75,950.85,950.85,4578
2025-03-04 12:11:59,950.85,950.85,949.95,950.1,3956
2025-03-04 12:14:58,950.1,950.1,950.0,950.05,2366
2025-03-04 12:17:59,950.1,951.8,950.05,950.85,19076
2025-03-04 12:20:59,950.95,951.9,950.05,950.5,6087
2025-03-04 12:23:58,950.75,951.5,950.75,951.2,2796
2025-03-04 12:26:58,951.0,951.1,950.95,951.1,5683
2025-03-04 12:29:58,951.1,951.95,951.1,951.8,8578
2025-03-04 12:32:55,951.95,952.3,951.5,952.25,3311
2025-03-04 12:35:56,952.25,952.25,951.5,951.85,2891
2025-03-04 12:38:56,951.85,951.85,950.5,950.75,3419
2025-03-04 12:41:58,950.75,950.75,950.45,950.45,4648
2025-03-04 12:44:58,950.4,951.9,950.2,951.65,17218
2025-03-04 12:47:57,951.7,952.0,950.75,951.95,25714
2025-03-04 12:50:58,951.55,953.8,951.55,953.8,1896
2025-03-04 12:53:59,953.8,954.4,951.9,954.05,7931
2025-03-04 12:56:56,954.1,954.8,953.3,953.3,8106
2025-03-04 12:59:56,953.3,954.0,952.7,954.0,7895
2025-03-04 13:02:57,953.65,953.85,953.4,953.5,4486
2025-03-04 13:05:55,953.45,953.5,953.15,953.4,5003
2025-03-04 13:08:59,953.4,954.75,953.4,954.75,8811
2025-03-04 13:11:57,954.75,955.0,954.5,954.95,4072
2025-03-04 13:14:57,954.95,956.0,954.65,955.45,7859
2025-03-04 13:17:57,955.45,955.45,955.05,955.45,3004
2025-03-04 13:20:58,955.45,955.5,954.7,954.8,6029
2025-03-04 13:23:56,954.2,954.5,954.15,954.3,3541
2025-03-04 13:26:55,954.35,955.3,954.25,954.85,6667
2025-03-04 13:29:59,954.9,955.05,954.4,954.4,5525
2025-03-04 13:32:55,954.4,954.4,953.75,954.0,5785
2025-03-04 13:35:58,953.95,954.15,953.75,953.95,9811
2025-03-04 13:38:58,954.1,954.1,953.75,953.8,1675
2025-03-04 13:41:57,953.8,954.35,953.75,954.3,3690
2025-03-04 13:44:57,954.3,954.5,953.75,954.5,4986
2025-03-04 13:47:55,954.7,955.3,954.45,954.9,4535
2025-03-04 13:50:53,954.75,954.75,954.35,954.5,2826
2025-03-04 13:53:57,954.6,954.75,954.5,954.75,7549
2025-03-04 13:56:59,954.75,955.0,954.75,955.0,5425
2025-03-04 13:59:59,955.0,955.1,954.45,954.95,4062
2025-03-04 14:02:55,954.8,955.0,954.6,955.0,4714
2025-03-04 14:05:59,954.9,954.9,954.3,954.8,8763
2025-03-04 14:08:59,955.1,955.6,954.95,955.4,6491
2025-03-04 14:11:59,955.4,957.1,955.0,955.85,175785
2025-03-04 14:14:54,955.85,955.85,953.9,954.25,6874
2025-03-04 14:17:59,954.2,954.5,952.9,953.35,8499
2025-03-04 14:20:59,953.35,954.65,953.2,953.95,7336
2025-03-04 14:23:59,953.95,954.6,953.5,953.75,3375
2025-03-04 14:26:55,953.75,953.75,953.0,953.2,6642
2025-03-04 14:29:55,953.1,953.2,953.05,953.2,4023
2025-03-04 14:32:57,953.15,953.2,953.1,953.2,6242
2025-03-04 14:35:59,953.2,953.2,953.0,953.15,7342
2025-03-04 14:38:57,953.15,955.4,953.1,954.4,15518
2025-03-04 14:41:54,954.15,954.5,953.3,953.9,4388
2025-03-04 14:44:54,953.9,954.7,953.9,954.15,2923
2025-03-04 14:47:55,954.15,954.15,953.1,953.15,9499
2025-03-04 14:50:56,953.1,953.25,953.05,953.25,10132
2025-03-04 14:53:59,953.3,955.0,953.25,955.0,9391
2025-03-04 14:56:55,954.55,954.95,954.0,954.55,6625
2025-03-04 14:59:57,954.55,955.4,954.15,955.05,11212
2025-03-04 15:02:53,954.7,954.7,953.8,954.2,20805
2025-03-04 15:05:54,954.2,955.35,954.2,954.55,20924
2025-03-04 15:08:59,954.55,954.55,954.25,954.55,35129
2025-03-04 15:11:59,954.55,955.45,954.55,954.55,15492
2025-03-04 15:14:57,954.4,955.45,954.2,955.35,28220
2025-03-04 15:17:58,954.75,954.75,954.05,954.05,87229
2025-03-04 15:20:55,954.1,954.1,953.4,953.75,42857
2025-03-04 15:23:59,953.7,953.8,953.2,953.2,24673
2025-03-04 15:26:59,953.1,955.75,953.05,955.7,38569
2025-03-04 15:29:59,955.7,956.8,953.1,953.1,37764
2025-03-05 09:07:36,948.5,948.5,948.5,948.5,1439
2025-03-05 09:17:59,952.25,958.75,948.0,949.55,19490
2025-03-05 09:20:56,949.6,951.8,949.35,951.8,24688
2025-03-05 09:23:59,952.1,956.45,951.5,955.4,40254
2025-03-05 09:26:55,955.6,959.25,955.6,959.1,22668
2025-03-05 09:29:59,959.95,960.95,957.15,959.7,33341
2025-03-05 09:32:55,959.7,962.4,959.05,960.25,12539
2025-03-05 09:35:59,960.1,960.1,956.45,956.45,30911
2025-03-05 09:38:59,956.65,957.35,956.0,957.35,33223
2025-03-05 09:41:57,957.85,957.85,956.1,956.9,16240
2025-03-05 09:44:57,956.9,958.25,956.1,958.2,11266
2025-03-05 09:47:56,958.05,958.15,957.05,957.5,21049
2025-03-05 09:50:56,957.5,958.25,957.45,957.45,10940
2025-03-05 09:53:58,957.35,957.5,955.0,955.0,19543
2025-03-05 09:56:59,955.1,957.4,955.0,957.35,14862
2025-03-05 09:59:56,957.1,959.0,956.65,958.6,5232
2025-03-05 10:02:59,958.55,959.8,957.0,957.0,11600
2025-03-05 10:05:58,957.25,958.9,956.8,958.85,5947
2025-03-05 10:08:59,958.8,959.05,957.7,959.05,5088
2025-03-05 10:11:56,958.9,959.05,957.55,958.05,8334
2025-03-05 10:14:55,957.95,959.2,957.95,959.2,11940
2025-03-05 10:17:59,959.2,959.8,958.5,959.0,15405
2025-03-05 10:20:59,958.95,959.8,958.6,958.6,6784
2025-03-05 10:23:59,958.35,958.55,956.0,957.1,12197
2025-03-05 10:26:54,957.1,957.1,956.1,956.15,5187
2025-03-05 10:29:56,956.15,956.9,955.95,955.95,6852
2025-03-05 10:32:54,956.0,957.35,955.9,956.5,6578
2025-03-05 10:35:56,956.5,957.0,956.2,956.8,6994
2025-03-05 10:38:58,956.65,958.45,956.5,958.25,7327
2025-03-05 10:41:58,958.15,958.15,956.5,956.8,5310
2025-03-05 10:44:59,956.8,960.95,956.8,960.95,18344
2025-03-05 10:47:59,960.75,960.75,959.7,960.0,5443
2025-03-05 10:50:57,959.85,960.25,957.95,957.95,19228
2025-03-05 10:53:57,958.05,960.05,957.35,959.2,11429
2025-03-05 10:56:57,960.0,960.25,959.45,960.05,4903
2025-03-05 10:59:57,960.1,960.5,959.9,959.9,13062
2025-03-05 11:02:57,960.1,961.05,960.0,960.5,11262
2025-03-05 11:05:59,960.35,960.5,959.55,959.9,8467
2025-03-05 11:08:59,960.05,960.35,959.5,959.6,4666
2025-03-05 11:11:54,959.3,959.9,959.05,959.1,3902
2025-03-05 11:14:57,959.05,960.05,959.05,960.05,4302
2025-03-05 11:17:55,959.95,959.95,959.45,959.55,2648
2025-03-05 11:20:55,959.55,960.0,959.1,959.1,6587
2025-03-05 11:23:59,959.3,960.65,959.3,959.45,24097
2025-03-05 11:26:59,959.55,959.55,957.9,958.55,6324
2025-03-05 11:29:58,958.55,960.15,958.35,959.45,6632
2025-03-05 11:32:59,959.35,960.1,959.35,959.55,2307
2025-03-05 11:35:59,959.45,960.9,959.3,960.9,4101
2025-03-05 11:38:58,960.85,960.85,959.7,960.05,15260
2025-03-05 11:41:57,959.85,960.25,959.7,960.1,6474
2025-03-05 11:44:55,960.1,961.0,960.1,960.25,21082
2025-03-05 11:47:59,960.15,961.1,959.9,961.0,52473
2025-03-05 11:50:59,960.65,963.4,959.9,963.05,22952
2025-03-05 11:53:55,962.55,964.6,962.5,964.15,13771
2025-03-05 11:56:57,964.25,964.25,961.75,962.0,15029
2025-03-05 11:59:56,961.6,962.55,961.25,961.35,13822
2025-03-05 12:02:56,961.25,962.0,960.95,961.4,10487
2025-03-05 12:05:58,961.0,961.45,960.1,961.1,39364
2025-03-05 12:08:58,961.0,961.35,960.0,960.0,13472
2025-03-05 12:11:55,960.0,960.35,959.85,960.0,32588
2025-03-05 12:14:59,960.0,960.45,959.05,959.15,83406
2025-03-05 12:17:59,959.25,959.75,959.05,959.7,3373
2025-03-05 12:20:58,959.7,960.45,959.25,960.45,3202
2025-03-05 12:23:59,960.45,960.8,959.6,960.75,3961
2025-03-05 12:26:59,960.75,964.7,960.75,964.65,6556
2025-03-05 12:29:59,964.7,965.1,964.35,965.0,18293
2025-03-05 12:32:59,964.6,965.0,963.9,964.4,12194
2025-03-05 12:35:58,964.05,964.2,962.5,962.8,15479
2025-03-05 12:38:59,962.75,963.05,961.45,961.9,25689
2025-03-05 12:41:59,961.5,962.6,961.1,962.5,25012
2025-03-05 12:44:59,962.5,962.9,962.5,962.55,7536
2025-03-05 12:47:59,962.7,962.75,961.75,962.45,12397
2025-03-05 12:50:59,962.45,964.05,962.3,964.05,14921
2025-03-05 12:53:59,964.05,965.0,963.4,964.0,16553
2025-03-05 12:56:59,964.3,965.95,964.1,964.3,4349
2025-03-05 12:59:56,964.25,964.6,961.6,961.7,7655
2025-03-05 13:02:59,961.95,962.05,960.65,960.65,4885
2025-03-05 13:05:55,960.0,961.7,960.0,961.05,7207
2025-03-05 13:08:55,961.05,962.65,960.75,962.4,9111
2025-03-05 13:11:58,962.55,962.85,961.65,962.25,10649
2025-03-05 13:14:57,962.2,962.95,962.05,962.2,3376
2025-03-05 13:17:58,962.5,963.0,962.05,962.3,4068
2025-03-05 13:20:57,962.3,962.7,961.4,961.4,2646
2025-03-05 13:23:55,961.85,962.3,960.75,961.9,2718
2025-03-05 13:26:54,962.25,962.6,961.05,961.05,806901
2025-03-05 13:29:59,961.45,962.6,961.45,962.55,3297
2025-03-05 13:32:57,962.55,962.6,961.4,961.5,7271
2025-03-05 13:35:59,961.35,963.05,961.25,962.1,251863
2025-03-05 13:38:56,962.1,962.8,961.9,962.0,4105
2025-03-05 13:41:59,961.95,961.95,960.1,960.75,8196
2025-03-05 13:44:58,960.75,961.8,960.2,960.6,3548
2025-03-05 13:47:55,960.65,961.25,960.1,960.7,3216
2025-03-05 13:50:57,961.15,961.25,960.2,960.75,3476
2025-03-05 13:53:56,960.9,962.2,960.75,961.9,6438
2025-03-05 13:56:59,962.05,962.2,961.15,961.65,3148
2025-03-05 13:59:59,961.85,961.9,961.25,961.25,1878
2025-03-05 14:02:59,961.4,962.2,960.65,960.65,5508
2025-03-05 14:05:59,960.55,960.8,959.85,960.3,2812
2025-03-05 14:08:59,960.65,961.0,959.95,960.25,5003
2025-03-05 14:11:59,960.5,960.6,959.9,960.45,3755
