Timestamp,Open,High,Low,Close,Volume
2025-04-02 09:24:59,2339.75,2342.95,2314.55,2316.25,45568
2025-04-02 09:34:59,2315.9,2338.3,2315.25,2337.4,23123
2025-04-02 09:44:59,2337.0,2343.35,2325.0,2325.7,22230
2025-04-02 09:54:59,2325.0,2326.05,2318.0,2319.15,19399
2025-04-02 10:04:59,2319.85,2331.95,2318.0,2327.95,15380
2025-04-02 10:14:55,2328.4,2329.7,2323.1,2326.0,5887
2025-04-02 10:24:59,2326.1,2331.15,2323.45,2330.0,10801
2025-04-02 10:34:59,2330.0,2341.05,2329.05,2340.7,17426
2025-04-02 10:44:59,2340.9,2348.5,2337.0,2346.6,16287
2025-04-02 10:54:59,2346.65,2362.4,2346.65,2353.45,31055
2025-04-02 11:04:59,2353.45,2362.5,2348.0,2360.45,21998
2025-04-02 11:14:59,2360.9,2361.95,2354.65,2355.25,15704
2025-04-02 11:24:58,2355.25,2358.0,2351.05,2355.05,6265
2025-04-02 11:34:55,2354.6,2358.3,2352.5,2357.4,8111
2025-04-02 11:44:59,2357.5,2357.9,2349.6,2353.3,8266
2025-04-02 11:54:59,2352.75,2356.55,2350.0,2353.75,17583
2025-04-02 12:04:59,2353.95,2362.0,2352.7,2359.1,23227
2025-04-02 12:14:58,2358.2,2369.3,2357.2,2367.0,21786
2025-04-02 12:24:59,2367.15,2378.85,2366.05,2373.1,30412
2025-04-02 12:34:59,2372.85,2373.15,2365.45,2367.5,15817
2025-04-02 12:44:59,2366.65,2367.65,2362.95,2365.85,9419
2025-04-02 12:54:59,2367.25,2368.0,2359.15,2359.2,13617
2025-04-02 13:04:58,2360.45,2363.6,2357.65,2363.35,8287
2025-04-02 13:14:59,2363.35,2366.4,2361.95,2364.15,7050
2025-04-02 13:24:58,2364.9,2367.5,2363.35,2364.25,5687
2025-04-02 13:34:56,2364.35,2366.3,2363.0,2365.0,4292
2025-04-02 13:44:59,2365.95,2366.0,2359.25,2361.25,6281
2025-04-02 13:54:59,2360.3,2362.4,2356.7,2358.6,7820
2025-04-02 14:04:59,2358.4,2363.85,2357.15,2361.0,4795
2025-04-02 14:14:56,2361.75,2363.8,2360.1,2360.8,4436
2025-04-02 14:24:58,2360.8,2366.2,2359.55,2365.55,9988
2025-04-02 14:34:57,2365.45,2367.95,2364.5,2365.1,7858
2025-04-02 14:44:55,2365.95,2366.0,2363.25,2363.8,5381
2025-04-02 14:54:56,2364.0,2366.5,2363.1,2364.1,9032
2025-04-02 15:04:59,2364.55,2374.0,2364.05,2373.45,21847
2025-04-02 15:14:59,2372.5,2372.6,2368.55,2370.5,23082
2025-04-02 15:24:59,2370.55,2371.0,2366.2,2369.0,36991
2025-04-03 09:24:59,2345.0,2370.0,2339.7,2367.45,57288
2025-04-03 09:34:59,2367.7,2380.75,2367.15,2375.85,39968
2025-04-03 09:44:53,2376.8,2385.0,2372.1,2378.5,29119
2025-04-03 09:54:55,2376.6,2378.15,2368.45,2377.0,20732
2025-04-03 10:04:54,2376.5,2378.0,2371.15,2378.0,12619
2025-04-03 10:14:59,2378.9,2389.95,2377.95,2387.95,32556
2025-04-03 10:24:59,2388.0,2405.0,2382.75,2404.9,54754
2025-04-03 10:34:59,2404.3,2410.9,2401.0,2407.8,36814
2025-04-03 10:44:59,2407.8,2408.9,2394.8,2399.5,30000
2025-04-03 10:54:55,2399.55,2400.05,2390.3,2395.9,24961
2025-04-03 11:04:59,2395.95,2401.65,2392.6,2394.1,32119
2025-04-03 11:14:59,2394.2,2417.85,2393.2,2409.4,47990
2025-04-03 11:24:59,2409.4,2409.6,2398.25,2405.35,21404
2025-04-03 11:34:55,2406.4,2410.0,2401.15,2409.95,15301
2025-04-03 11:44:57,2410.0,2415.0,2410.0,2414.9,23312
2025-04-03 11:54:58,2415.0,2415.6,2412.4,2415.0,14575
2025-04-03 12:04:59,2415.0,2422.3,2414.05,2417.15,38908
2025-04-03 12:14:59,2417.9,2420.0,2415.0,2418.6,13535
2025-04-03 12:24:56,2417.55,2426.85,2417.55,2426.85,35596
2025-04-03 12:34:59,2425.65,2429.9,2419.15,2424.3,48792
2025-04-03 12:44:57,2424.0,2425.0,2420.25,2420.25,15446
2025-04-03 12:54:59,2419.0,2419.5,2413.0,2417.3,28293
2025-04-03 13:04:59,2418.45,2423.0,2416.7,2419.5,12565
2025-04-03 13:14:57,2418.55,2423.3,2416.9,2423.3,9430
2025-04-03 13:24:58,2423.45,2426.25,2422.55,2425.0,11640
2025-04-03 13:34:59,2425.0,2428.0,2420.15,2422.0,21142
2025-04-03 13:44:57,2422.0,2422.0,2418.1,2419.4,18042
2025-04-03 13:54:55,2420.0,2424.0,2417.5,2421.95,17775
2025-04-03 14:04:59,2421.5,2422.55,2416.65,2417.95,10080
2025-04-03 14:14:56,2417.95,2419.35,2413.25,2414.1,21897
