Timestamp,Open,High,Low,Close,Volume
2025-03-04 09:24:59,136.69,138.4,135.81,138.17,2750528
2025-03-04 09:34:53,138.16,138.5,137.48,138.35,1159649
2025-03-04 09:44:53,138.36,139.1,138.0,138.69,1021689
2025-03-04 09:54:59,138.68,138.87,138.4,138.82,607717
2025-03-04 10:04:59,138.92,139.6,138.8,139.38,1039651
2025-03-04 10:14:59,139.38,139.48,138.93,139.06,1009610
2025-03-04 10:24:58,139.16,140.47,139.16,139.98,1643705
2025-03-04 10:34:59,139.97,140.39,139.73,140.37,951080
2025-03-04 10:44:59,140.34,140.41,139.7,139.93,636837
2025-03-04 10:54:58,139.93,140.12,139.81,140.06,404647
2025-03-04 11:04:59,140.12,140.91,140.04,140.83,985186
2025-03-04 11:14:58,140.9,140.94,140.46,140.5,900850
2025-03-04 11:24:56,140.5,140.51,139.92,140.28,797106
2025-03-04 11:34:54,140.24,140.7,140.13,140.65,428604
2025-03-04 11:44:58,140.6,140.62,140.1,140.18,349659
2025-03-04 11:54:55,140.13,140.13,139.71,139.75,558786
2025-03-04 12:04:59,139.77,139.79,139.11,139.16,554653
2025-03-04 12:14:58,139.16,139.29,138.93,139.18,709566
2025-03-04 12:24:56,139.18,139.3,138.94,139.0,301507
2025-03-04 12:34:55,139.02,139.23,139.01,139.09,309903
2025-03-04 12:44:58,139.09,139.2,138.68,138.73,405180
2025-03-04 12:54:58,138.7,139.09,138.56,139.05,640949
2025-03-04 13:04:57,139.03,139.08,138.71,138.76,431855
2025-03-04 13:14:58,138.76,138.94,138.74,138.91,362228
2025-03-04 13:24:58,138.91,139.05,138.84,138.95,432540
2025-03-04 13:34:56,138.9,138.97,138.55,138.55,433293
2025-03-04 13:44:57,138.6,138.62,138.01,138.48,889175
2025-03-04 13:54:57,138.39,139.05,138.3,138.98,504101
2025-03-04 14:04:58,138.98,139.25,138.77,138.97,654192
2025-03-04 14:14:54,138.97,139.64,138.96,139.55,898909
2025-03-04 14:24:56,139.58,139.79,139.27,139.68,730039
2025-03-04 14:34:55,139.66,139.66,139.33,139.5,373614
2025-03-04 14:44:55,139.51,139.69,139.2,139.27,503827
2025-03-04 14:54:55,139.22,139.65,139.08,139.57,448377
2025-03-04 15:04:57,139.55,139.63,139.14,139.37,657248
2025-03-04 15:14:58,139.31,139.49,139.09,139.33,1000519
2025-03-04 15:24:58,139.4,139.59,139.26,139.31,1441634
2025-03-05 09:07:30,139.0,139.0,139.0,139.0,53000
2025-03-05 09:24:59,139.11,141.0,139.11,140.95,2703800
2025-03-05 09:34:59,140.98,141.5,140.51,141.11,2248371
2025-03-05 09:44:58,141.13,142.8,141.13,142.67,3039549
2025-03-05 09:54:59,142.67,143.15,142.36,143.14,2681595
2025-03-05 10:04:59,143.22,143.49,142.81,143.05,2232562
2025-03-05 10:14:59,143.01,143.38,142.6,142.87,1599187
2025-03-05 10:24:59,142.87,143.1,142.7,143.05,1211499
2025-03-05 10:34:59,143.01,144.24,142.99,143.8,3198498
2025-03-05 10:44:59,143.85,143.85,143.01,143.49,1478651
2025-03-05 10:54:59,143.49,143.55,143.21,143.55,758507
2025-03-05 11:04:59,143.52,144.2,143.34,143.69,1497329
2025-03-05 11:14:59,143.7,143.9,143.5,143.72,609348
2025-03-05 11:24:59,143.68,143.9,143.51,143.79,693217
2025-03-05 11:34:59,143.79,144.12,143.6,144.06,1140326
2025-03-05 11:44:59,144.07,145.0,144.0,144.99,3047201
2025-03-05 11:54:59,144.99,145.0,144.73,144.98,895002
2025-03-05 12:04:57,144.95,144.99,144.6,144.81,866225
2025-03-05 12:14:59,144.8,144.99,144.75,144.86,743757
2025-03-05 12:24:59,144.91,144.94,144.35,144.4,1002731
2025-03-05 12:34:55,144.45,144.46,144.05,144.06,1070032
2025-03-05 12:44:59,144.06,144.3,143.9,144.14,1093238
2025-03-05 12:54:57,144.16,144.19,143.9,144.05,852696
2025-03-05 13:04:59,144.03,144.2,143.8,144.08,877734
2025-03-05 13:14:59,144.08,144.08,143.76,143.95,664923
2025-03-05 13:24:56,143.95,144.07,143.86,143.91,511593
2025-03-05 13:34:56,143.88,144.15,143.81,144.15,1121819
2025-03-05 13:44:59,144.09,144.19,143.83,144.14,1129619
2025-03-05 13:54:59,144.15,144.3,144.0,144.26,3195073
2025-03-05 14:04:59,144.26,144.61,144.17,144.53,1964037
2025-03-05 14:14:59,144.56,145.42,144.5,145.4,2717501
2025-03-05 14:24:59,145.47,145.5,144.91,145.19,1613660
2025-03-05 14:34:59,145.17,145.86,145.1,145.45,2078977
2025-03-05 14:44:59,145.46,145.53,145.22,145.53,1006929
2025-03-05 14:54:59,145.53,145.85,145.49,145.79,986302
2025-03-05 15:04:59,145.77,146.15,145.65,145.95,2147096
2025-03-05 15:14:59,145.95,146.35,145.94,146.22,2174512
2025-03-05 15:24:59,146.22,146.49,146.09,146.38,3506393
2025-03-05 15:29:59,146.32,146.4,145.4,145.68,1688271
