Timestamp,Open,High,Low,Close,Volume
2025-03-04 09:19:57,1401.0,1404.8,1389.3,1389.5,96990
2025-03-04 09:24:56,1389.5,1398.5,1389.5,1396.3,40769
2025-03-04 09:29:59,1396.3,1396.3,1392.4,1393.25,29596
2025-03-04 09:34:53,1392.9,1396.2,1390.05,1396.2,29016
2025-03-04 09:39:59,1396.05,1400.0,1394.1,1400.0,26738
2025-03-04 09:44:53,1400.0,1402.3,1399.05,1399.05,14874
2025-03-04 09:49:53,1399.0,1401.7,1397.45,1401.05,16078
2025-03-04 09:54:59,1401.25,1402.65,1400.4,1401.85,17922
2025-03-04 09:59:55,1401.85,1402.65,1400.8,1402.05,10532
2025-03-04 10:04:54,1402.05,1404.3,1402.05,1403.0,13633
2025-03-04 10:09:59,1402.95,1402.95,1399.65,1399.65,8873
2025-03-04 10:14:58,1399.35,1401.55,1399.35,1400.45,20695
2025-03-04 10:19:55,1400.45,1400.85,1400.0,1400.0,10408
2025-03-04 10:24:58,1399.5,1401.2,1399.0,1400.6,14574
2025-03-04 10:29:59,1400.6,1402.65,1399.45,1402.6,15596
2025-03-04 10:34:59,1402.05,1404.5,1400.45,1403.5,12324
2025-03-04 10:39:59,1403.5,1404.0,1402.15,1402.75,11149
2025-03-04 10:44:59,1402.75,1402.75,1400.1,1400.7,11045
2025-03-04 10:49:59,1400.7,1402.2,1400.7,1401.4,10231
2025-03-04 10:54:58,1401.45,1401.45,1400.1,1400.15,7636
2025-03-04 10:59:55,1400.15,1400.15,1397.05,1397.5,14558
2025-03-04 11:04:59,1397.35,1400.6,1396.85,1400.55,31473
2025-03-04 11:09:58,1400.55,1400.55,1398.1,1398.3,10441
2025-03-04 11:14:58,1398.3,1399.6,1398.2,1398.85,13550
2025-03-04 11:19:55,1398.85,1401.05,1398.5,1401.05,15036
2025-03-04 11:24:56,1400.85,1400.85,1399.25,1399.3,7119
2025-03-04 11:29:54,1398.45,1398.45,1395.7,1395.75,10723
2025-03-04 11:34:59,1395.75,1396.65,1394.55,1394.55,12317
2025-03-04 11:39:58,1394.55,1395.15,1393.2,1393.9,15619
