Timestamp,Open,High,Low,Close,Volume
2025-03-04 09:29:57,8539.15,8606.4,8521.0,8585.9,106102
2025-03-04 09:44:58,8585.9,8594.4,8557.3,8557.3,29389
2025-03-04 09:59:53,8560.45,8590.0,8541.5,8545.6,38433
2025-03-04 10:14:56,8546.65,8574.5,8545.9,8557.5,26303
2025-03-04 10:29:57,8557.5,8578.6,8550.2,8555.05,22449
2025-03-04 10:44:56,8555.05,8567.65,8541.35,8548.15,24246
2025-03-04 10:59:59,8547.0,8560.0,8547.0,8552.05,14628
2025-03-04 11:14:56,8552.85,8569.9,8551.15,8553.45,17660
2025-03-04 11:29:59,8553.1,8557.6,8535.0,8535.0,17353
2025-03-04 11:44:56,8536.25,8552.7,8532.25,8532.25,17864
2025-03-04 11:59:58,8532.25,8539.9,8526.0,8537.2,28509
2025-03-04 12:14:59,8536.9,8537.95,8513.65,8535.0,27919
2025-03-04 12:29:59,8535.1,8585.0,8533.0,8572.15,40857
2025-03-04 12:44:57,8572.2,8581.3,8570.05,8579.9,16717
2025-03-04 12:59:59,8579.95,8590.85,8560.4,8563.0,19569
2025-03-04 13:14:56,8563.0,8576.65,8558.0,8565.85,22481
2025-03-04 13:29:58,8564.65,8570.0,8545.0,8545.0,18083
2025-03-04 13:44:56,8545.0,8555.55,8540.1,8547.05,16721
2025-03-04 13:59:59,8547.45,8568.75,8546.45,8566.4,15104
2025-03-04 14:14:59,8565.85,8595.0,8565.1,8586.85,26487
2025-03-04 14:29:59,8586.85,8595.0,8571.85,8579.45,22586
2025-03-04 14:44:59,8579.85,8594.95,8575.0,8589.0,33914
2025-03-04 14:59:56,8589.0,8619.3,8579.85,8591.95,50522
2025-03-04 15:14:56,8591.65,8600.0,8581.2,8583.3,51777
2025-03-04 15:29:54,8585.8,8591.75,8560.0,8567.05,53564
2025-03-05 09:07:31,8455.0,8455.0,8455.0,8455.0,26671
2025-03-05 09:29:59,8455.05,8500.0,8237.0,8293.75,313707
2025-03-05 09:44:59,8294.45,8337.25,8221.0,8321.65,120371
2025-03-05 09:59:59,8322.7,8373.0,8305.9,8370.0,90629
2025-03-05 10:14:59,8370.0,8389.0,8330.0,8347.5,67420
2025-03-05 10:29:56,8346.95,8385.0,8333.6,8381.25,57704
2025-03-05 10:44:58,8384.0,8417.3,8384.0,8405.0,47146
2025-03-05 10:59:57,8403.9,8410.95,8385.4,8400.0,28069
2025-03-05 11:14:59,8399.75,8407.0,8368.55,8371.0,31897
2025-03-05 11:29:59,8371.0,8409.0,8360.25,8402.0,29473
2025-03-05 11:44:55,8403.5,8427.7,8400.3,8427.25,42445
2025-03-05 11:59:59,8430.0,8439.0,8405.0,8410.8,30586
2025-03-05 12:14:59,8412.4,8415.35,8393.1,8400.05,22726
2025-03-05 12:29:54,8400.0,8406.0,8370.0,8370.05,32375
2025-03-05 12:44:58,8369.55,8383.25,8361.7,8366.4,31786
2025-03-05 12:59:56,8365.8,8365.8,8345.75,8347.65,32614
2025-03-05 13:14:59,8348.05,8365.9,8339.0,8348.4,29160
2025-03-05 13:29:59,8350.0,8370.0,8328.0,8329.95,46458
2025-03-05 13:44:59,8329.95,8348.1,8325.1,8338.35,32939
2025-03-05 13:59:59,8338.35,8347.85,8294.75,8312.0,136148
2025-03-05 14:14:55,8312.0,8322.95,8300.2,8315.0,27725
2025-03-05 14:29:57,8315.8,8327.45,8297.1,8300.0,57148
2025-03-05 14:44:59,8300.0,8332.05,8300.0,8321.55,41445
2025-03-05 14:59:55,8322.95,8339.15,8321.5,8322.9,35319
2025-03-05 15:14:59,8325.3,8325.9,8292.0,8297.45,98173
2025-03-05 15:29:59,8299.95,8300.0,8282.8,8292.35,119871
