0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,-115,-272,"3,374","-2,518",-98,-128,39,-172,320,216,784,"-1,155"
Cash from Investing Activity +,-967,-725,-736,79,-100,194,52,36,-195,-63,-31,-178
Cash from Financing Activity +,"1,516","1,184","-3,274","2,365",252,-107,-108,504,-333,-324,-758,"1,340"
Net Cash Flow,433,187,-636,-75,54,-41,-16,368,-207,-171,-4,7
