0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,48,50,44,39,38,42,39,36,44,45,42,39
Inventory Days,58,76,68,73,100,72,85,86,96,78,56,60
Days Payable,84,70,67,74,81,81,91,111,158,131,113,123
Cash Conversion Cycle,22,55,45,37,57,33,33,11,-17,-8,-15,-24
Working Capital Days,-9,19,9,16,30,3,3,-14,-36,-26,-27,-31
ROCE %,20%,29%,26%,30%,20%,17%,15%,11%,14%,6%,10%,21%
