0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,70,91,19,83,54,31,152,370,14,32,62,489
Cash from Investing Activity +,-31,-88,-62,-34,-33,-51,-190,-123,-159,-186,-141,-311
Cash from Financing Activity +,-42,-3,45,-50,-23,20,46,-236,138,166,68,-184
Net Cash Flow,-3,1,1,-2,-2,0,9,11,-7,12,-11,-5
