0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,70,69,61,59,52,60,49,52,59,45,46,45
Inventory Days,265,250,248,233,247,236,269,305,277,279,270,218
Days Payable,289,252,138,130,160,231,253,250,278,247,225,196
Cash Conversion Cycle,46,67,171,163,139,65,65,107,58,76,91,68
Working Capital Days,15,3,52,51,61,49,25,23,71,67,78,60
ROCE %,2%,6%,13%,18%,19%,17%,16%,11%,11%,21%,21%,15%
