0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,96,86,57,61,43,39,47,42,43,32,34,41
Inventory Days,17,16,18,15,14,19,17,25,21,25,18,15
Days Payable,170,172,240,289,340,392,542,525,520,494,572,608
Cash Conversion Cycle,-57,-70,-165,-213,-284,-334,-479,-457,-456,-438,-520,-553
Working Capital Days,525,"1,283",354,84,44,-23,19,7,45,25,32,-29
ROCE %,4%,3%,0%,1%,-0%,1%,5%,9%,1%,1%,2%,2%
