0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,693,645,627,603,944,894,"1,088","1,360","1,241","1,075",966,"1,172"
Cash from Investing Activity +,-328,-646,-152,-321,-368,"-3,174",-8,-310,-438,-4,-702,"-1,016"
Cash from Financing Activity +,-1,-407,-474,-297,-637,"2,286","-1,033","-1,030",-809,"-1,082",-203,-284
Net Cash Flow,364,-408,1,-15,-61,7,48,20,-6,-11,62,-127
