0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,146,260,208,202,274,279,265,387,-103,189,281,320
Cash from Investing Activity +,-74,-134,49,11,-76,-79,-18,-118,385,125,148,103
Cash from Financing Activity +,-82,-112,-262,-227,-176,-195,-224,-242,-276,-355,-397,-435
Net Cash Flow,-10,14,-4,-14,21,6,24,26,6,-41,32,-12
