0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,-6,-1,-46,57,38,9,55,87,105,101,58,28
Cash from Investing Activity +,-16,-15,-19,-4,0,-9,4,-171,173,5,18,22
Cash from Financing Activity +,-10,86,0,-1,0,0,0,-6,-9,-9,-24,-44
Net Cash Flow,-32,71,-64,53,38,-1,59,-90,269,96,52,5
