0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,294,267,341,138,232,475,411,491,595,820,488,579
Cash from Investing Activity +,-93,198,178,499,303,-107,-154,-63,408,-420,805,15
Cash from Financing Activity +,-437,-490,-497,-638,-511,-307,-358,-428,-696,-524,"-1,544",-562
Net Cash Flow,-236,-25,22,-1,25,61,-102,0,307,-124,-251,32
