0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,59,58,65,81,68,86,87,122,105,121,105,111
Inventory Days,175,156,147,167,149,290,386,240,317,278,248,229
Days Payable,158,116,104,128,121,193,173,166,159,120,128,130
Cash Conversion Cycle,75,98,108,121,96,183,300,195,264,279,225,210
Working Capital Days,58,55,59,91,73,115,132,132,139,154,93,131
ROCE %,39%,56%,60%,55%,48%,33%,25%,27%,34%,30%,21%,32%
