0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,26,25,20,26,30,38,46,22,37,28,16,22
Inventory Days,137,114,141,190,126,145,150,155,182,143,112,147
Days Payable,33,39,41,47,28,27,27,34,53,50,60,51
Cash Conversion Cycle,130,100,120,168,128,156,170,143,165,120,69,119
Working Capital Days,57,46,51,82,58,86,88,48,93,78,43,73
ROCE %,11%,17%,11%,9%,10%,9%,12%,10%,10%,23%,12%,11%
