0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,380,747,544,533,"1,000",476,653,"1,209",499,906,"1,433",275
Cash from Investing Activity +,-100,-174,-114,"-1,199",-168,-188,-42,-34,-149,-349,"-1,165",-712
Cash from Financing Activity +,-285,-574,-432,667,-808,-268,-650,-867,-570,-403,-407,346
Net Cash Flow,-5,-1,-2,1,23,20,-38,309,-220,154,-139,-91
