0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,348,186,125,208,186,355,110,387,571,48,219,-123
Cash from Investing Activity +,-87,51,145,-313,104,-553,315,-189,-721,-302,"-1,173",-295
Cash from Financing Activity +,-147,-187,-158,73,-238,-55,-208,-129,28,112,"1,039",344
Net Cash Flow,114,50,112,-32,52,-252,217,69,-122,-142,86,-74
