0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,79,96,94,142,167,189,208,272,373,426,428,478
Cash from Investing Activity +,-56,-86,-86,-148,-134,-166,-93,-19,-195,-449,-288,32
Cash from Financing Activity +,-15,-10,1,1,-32,13,-54,-187,-136,141,-270,-404
Net Cash Flow,9,0,9,-5,1,36,61,65,42,118,-131,106
