0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,31,32,30,32,30,37,37,30,32,35,32,29
Inventory Days,105,110,122,98,118,107,94,128,130,105,107,107
Days Payable,51,61,52,64,59,66,60,60,91,69,55,76
Cash Conversion Cycle,86,82,100,66,89,79,72,98,71,71,84,60
Working Capital Days,44,41,53,26,38,46,41,53,40,43,49,36
ROCE %,23%,20%,21%,21%,20%,20%,20%,17%,15%,12%,11%,11%
