0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,349,222,106,245,392,228,-82,757,522,509,235,361
Cash from Investing Activity +,-110,-254,0,-76,-132,-49,-36,-152,-418,-543,-53,47
Cash from Financing Activity +,-202,-27,-108,-182,-245,-182,158,-516,-205,84,-237,-388
Net Cash Flow,38,-59,-2,-13,15,-3,40,89,-100,51,-55,20
