0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,116,68,210,360,126,266,29,265,554,267,377,359
Cash from Investing Activity +,-372,-172,-93,-123,-154,-135,87,-45,-444,-233,389,-348
Cash from Financing Activity +,283,90,-26,-270,50,-117,-197,-169,-88,-139,-624,-150
Net Cash Flow,27,-14,90,-34,22,14,-80,52,22,-105,142,-140
