0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,"1,513","1,272","1,640","2,502","2,312","2,803","2,334","3,469","2,670","2,981","3,118","3,414"
Cash from Investing Activity +,"-2,288","-1,225",-357,-913,"-2,111","-2,493","-1,231","-1,096",-595,"-2,512","-2,137","-3,187"
Cash from Financing Activity +,696,532,"-1,161","-2,126",-640,-278,"-1,123","-2,408","-2,059",-402,"-1,004",-101
Net Cash Flow,-79,579,122,-537,-439,32,-20,-35,16,66,-24,126
