0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,"1,260","1,401","1,239","1,566","2,202","1,879","2,060","3,751","4,094","2,723","2,704","3,304"
Cash from Investing Activity +,-270,"-1,234",-990,"-1,265","-2,048","-3,595",-813,"-5,373","-2,868","-1,865","-2,409","-1,350"
Cash from Financing Activity +,-982,-156,-259,-271,-167,"1,726","-1,265","1,591","-1,215",-858,-315,"-1,794"
Net Cash Flow,8,11,-10,31,-13,10,-18,-31,11,-1,-20,160
