0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,33,60,50,44,55,23,107,87,295,231,157,111
Cash from Investing Activity +,-45,-44,-24,-6,-37,-60,-76,-41,-4,-276,-86,-118
Cash from Financing Activity +,-2,-6,-9,-14,-7,-12,-15,-33,-3,-23,-30,-34
Net Cash Flow,-14,10,17,24,12,-49,16,13,287,-68,41,-41
