0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,41,43,43,44,44,46,38,36,51,39,37,36
Inventory Days,128,125,106,126,155,141,140,144,184,188,146,139
Days Payable,77,99,83,116,130,140,118,125,173,149,114,108
Cash Conversion Cycle,92,69,66,54,69,47,60,55,62,78,70,67
Working Capital Days,56,46,45,38,45,46,48,44,57,62,56,50
ROCE %,28%,27%,28%,33%,32%,31%,29%,31%,28%,25%,24%,26%
