0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,27,26,24,23,29,29,28,24,36,42,42,43
Inventory Days,123,121,122,106,141,117,117,127,133,143,120,121
Days Payable,101,109,89,88,107,99,94,79,120,95,69,77
Cash Conversion Cycle,49,38,57,42,62,47,51,72,49,91,93,87
Working Capital Days,1,-2,7,14,31,25,23,42,44,70,64,61
ROCE %,53%,50%,49%,47%,41%,39%,37%,36%,36%,32%,36%,39%
