0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,62,59,72,75,80,83,81,67,63,42,38,39
Inventory Days,160,125,120,109,98,104,101,128,96,154,167,148
Days Payable,47,45,46,48,58,50,53,52,81,104,93,75
Cash Conversion Cycle,176,139,145,137,120,136,129,142,78,92,112,112
Working Capital Days,64,52,63,55,53,64,63,73,30,43,48,48
ROCE %,35%,35%,32%,30%,31%,26%,27%,19%,16%,22%,26%,25%
