0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,19,13,15,20,30,21,63,43,65,41,49,52
Inventory Days,45,32,35,29,41,45,50,42,40,35,26,25
Days Payable,56,33,43,40,59,45,92,82,103,71,71,69
Cash Conversion Cycle,8,12,7,9,11,21,21,2,2,5,3,7
Working Capital Days,28,23,17,17,17,17,33,16,18,13,10,11
ROCE %,8%,15%,13%,23%,37%,33%,26%,33%,31%,21%,24%,19%
