0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,43,6,40,26,46,61,-12,238,158,214,404,239
Cash from Investing Activity +,-6,2,-11,-19,-39,-97,-54,-93,-266,-249,-283,-266
Cash from Financing Activity +,-37,-9,-29,-7,-7,42,67,-61,51,110,-189,2
Net Cash Flow,-0,-1,0,0,-0,7,1,84,-57,75,-67,-24
