0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,381,653,600,525,778,"1,108",513,825,658,"1,745",565,"1,959"
Cash from Investing Activity +,-136,-383,-608,-77,-227,"-1,003",185,-548,-763,-760,35,"-1,639"
Cash from Financing Activity +,-136,-115,-269,-498,-72,-358,-318,-716,190,-547,-907,-534
Net Cash Flow,110,154,-276,-50,478,-254,380,-439,84,437,-307,-214
