0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,11,11,9,11,14,15,15,9,20,20,21,23
Inventory Days,95,90,79,90,97,123,115,121,153,119,120,102
Days Payable,57,59,45,50,66,124,94,91,93,96,85,81
Cash Conversion Cycle,49,41,43,51,45,14,36,39,79,44,55,44
Working Capital Days,6,-11,-21,1,-6,-16,0,3,25,11,26,12
ROCE %,26%,30%,29%,27%,26%,28%,30%,22%,29%,27%,22%,24%
