0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,68,52,58,51,35,28,24,23,31,44,40,29
Inventory Days,174,151,152,146,129,107,88,106,121,100,117,102
Days Payable,155,129,116,147,121,103,100,110,122,95,117,95
Cash Conversion Cycle,87,73,94,50,44,32,13,18,30,49,39,36
Working Capital Days,77,44,181,203,-5,7,-4,-8,13,40,37,30
ROCE %,-0%,2%,-1%,2%,9%,14%,12%,12%,17%,43%,21%,23%
