0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,114,97,94,120,138,101,122,87,73,48,30,48
Inventory Days,27,39,17,32,37,61,55,44,38,77,31,48
Days Payable,138,180,173,175,198,174,229,189,175,170,162,283
Cash Conversion Cycle,3,-44,-62,-23,-23,-12,-51,-58,-63,-44,-102,-187
Working Capital Days,89,124,146,277,214,171,37,24,48,43,19,57
ROCE %,5%,2%,8%,9%,11%,10%,14%,16%,18%,20%,22%,22%
