Company Name,Date,Title,Description,Sentiment Score,Sentiment,URL
TECHM,2025-02-28T03:31:01Z,"Negative Breakout on February 27: TechM, Reliance Power among 10 stocks that dropped below their 200 DMAs","In the NSE list of stocks with market cap over Rs 10,000 crore, 10 stocks' close prices crossed below their 200 DMA (Daily Moving Averages) on February 27, according to stockedge.com's technical scan data. Trading below the 200 DMA is considered a negative si…",-0.8126,Negative,https://m.economictimes.com/markets/stocks/news/negative-breakout-on-february-27-techm-reliance-power-among-10-stocks-that-dropped-below-their-200-dmas/under-pressure/slideshow/118616529.cms
TECHM,2025-02-25T01:17:48Z,"Share Market Highlights 25 February 2025: Sensex, Nifty end flat with a positive bias; Bharti Airtel, M&M lead gains","Sensex, Nifty updates on 25 February 2025: Benchmark indices closed flat with a slight positive bias on Tuesday. The Sensex settled at 74,602.12, rising 147.71 points or 0.20%, while the Nifty 50 edged down 5.80 points or 0.03% to 22,547.55. Top gainers on th…",0.946,Positive,https://www.thehindubusinessline.com/markets/stock-market-highlights-25-february-2025/article69258617.ece
TECHM,2025-02-23T23:45:13Z,"Infosys eyes early extension, AI boost for $3-billion Daimler deal",Infosys is looking to renegotiate and bolster the hardware and software business part with a seventh revenue arm—that of AI—into a new deal with Daimler,0.7096,Positive,https://www.livemint.com/companies/infosys-looking-at-early-extension-of-its-largest-deal-11740290597889.html
TECHM,2025-02-07T09:34:41Z,"Mahindra and Mahindra Q3 results: Company reports 19.6% rise in net profit, announces new subsidiary","Mahindra & Mahindra reports 19.6% rise in profit, announces new subsidiary focusing on security solutions.",0.9468,Positive,https://www.thehindubusinessline.com/companies/mahindra-and-mahindra-q3-results-company-reports-196-rise-in-net-profit-announces-new-subsidiary/article69191548.ece
