Company Name,Date,Title,Description,Sentiment Score,Sentiment,URL
TCS,2025-03-04T12:58:46Z,"Top gainers & losers today, 4 March: SBIN, Zomato, TCS rise; Bajaj Finserv, HCL Tech decline",Equity benchmarks close lower for tenth consecutive session due to global trade tensions and foreign selling.,-0.9186,Negative,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-sbin-zomato-tcs-4-mar-2025/article69289877.ece
TCS,2025-03-04T12:54:45Z,"Top 10 most-valued stocks shed Rs 1,102 crore in market rout","India's 10 most-valued companies saw a combined market capitalisation decline of Rs 1,102.38 crore on Tuesday, as equity markets closed the day’s session marking the longest losing streak in 29 years. Reliance Industries Ltd (RIL), Bharti Airtel, and Infosys …",-0.2023,Negative,https://m.economictimes.com/markets/stocks/news/top-10-most-valued-stocks-shed-rs-1102-crore-in-market-rout/mcap-erosion/slideshow/118711837.cms
TCS,2025-03-04T12:49:00Z,"J Sainsbury Digital Transformation Strategy Analysis Report 2024: Accelerators, Incubators, and Innovation Programs","Dublin, March 04, 2025 (GLOBE NEWSWIRE) -- The ""Enterprise Tech Ecosystem Series: J Sainsbury 2024"" company profile has been added to ResearchAndMarkets.com's offering.",0.3818,Positive,https://www.globenewswire.com/news-release/2025/03/04/3036408/28124/en/J-Sainsbury-Digital-Transformation-Strategy-Analysis-Report-2024-Accelerators-Incubators-and-Innovation-Programs.html
TCS,2025-03-04T07:56:44Z,"Top gainers & losers intraday March 4, 2025: SBI lead gains, auto stocks drag","Top gainers & losers intraday 4th Mar 2025: Bajaj Auto, Gensol Engineering, IGIL and Wendt among stocks that hit 52-week low",0.5106,Positive,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-intraday-march-4-2025-sbi-lead-gains-auto-stocks-drag/article69289087.ece
TCS,2025-03-04T07:29:55Z,"Midday updates: Benchmark indices partially recover amid banking gains, global trade concerns persist","Concerns over U.S. tariffs and weak crude oil prices continued to loom over market sentiment, even as domestic institutional buying offered some support amid foreign institutional selling.",-0.6908,Negative,https://www.thehindubusinessline.com/markets/stock-markets/midday-updates-benchmark-indices-partially-recover-amid-banking-gains-global-trade-concerns-persist/article69289044.ece
TCS,2025-03-04T06:24:08Z,"Maruti Suzuki Super Carry Safety Pack Upgraded, Now Gets ESP","Maruti Suzuki&#039;s commercial mini truck - Super Carry, now features a more reinforced safety suit with the addition of Electronic Stability Program.",0.9833,Positive,https://www.ndtv.com/auto/maruti-suzuki-super-carry-safety-pack-upgraded-now-gets-esp-7843696
TCS,2025-03-04T04:42:12Z,IT stocks slide up to 3% as market rout deepens on trade war jitters,"Trump's proposed 25% tariffs on goods from Canada and Mexico, along with a cumulative 20% levy on China, are set to take effect at 10:31 a.m. IST on Tuesday. The U.S. president also announced reciprocal tariffs starting April 2.",-0.9231,Negative,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-slide-up-to-3-as-market-rout-deepens-on-trade-war-jitters/articleshow/118698315.cms
TCS,2025-03-04T04:30:33Z,LIC stock portfolio bleeds Rs 1.5 lakh crore in 2025 market carnage,"Life Insurance Corporation of India (LIC) has witnessed a significant erosion of Rs 1.45 lakh crore in its equity holdings in the first two months of 2025. This sharp decline reflects the broader market downturn, impacting major holdings such as ITC, TCS, and…",-0.3182,Negative,https://economictimes.indiatimes.com/markets/stocks/news/lic-stock-portfolio-bleeds-rs-1-5-lakh-crore-in-2025-market-carnage/articleshow/118697997.cms
TCS,2025-03-04T04:24:52Z,"Every second Nifty stock in firm bear grip, falling up to 42% from peaks. How long before the index buckles?","Despite more than half of Nifty stocks being in bearish phases, the index is only down 16% due to the weightage of few major stocks like RIL, HDFC Bank, and TCS. Factors contributing to the decline include stretched valuations, underwhelming earnings, and per…",0.8074,Positive,https://economictimes.indiatimes.com/markets/stocks/news/every-second-nifty-stock-in-firm-bear-grip-falling-up-to-42-from-peaks-how-long-before-the-index-buckles/articleshow/118697891.cms
TCS,2025-03-04T03:45:55Z,"Stocks to buy or sell today: UPL, BEL among top 10 trading ideas for 4 March, 2025","The Indian market is expected to open lower on Tuesday, following weak global cues. The Nifty futures closed with slight losses, and options data suggests a broader trading range between 21,700 and 22,700 zones. Experts recommend stocks like BEL, JSW Energy, …",-0.3182,Negative,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-or-sell-today-upl-bel-among-top-10-trading-ideas-for-4-march-2025/articleshow/118697124.cms
