0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,-101,563,587,815,164,495,262,783,"1,253",73,677,"1,098"
Cash from Investing Activity +,-179,-218,-673,-474,-663,-255,130,-251,-20,-203,-268,"-1,009"
Cash from Financing Activity +,297,-261,-18,-358,500,-236,-376,-587,"-1,213",141,-412,-74
Net Cash Flow,16,83,-105,-17,1,4,16,-55,20,12,-3,14
