0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,301,279,167,135,-19,66,-34,-161,52,58,53,67
Cash from Investing Activity +,-697,-186,-54,794,-608,0,0,-0,0,-0,0,-0
Cash from Financing Activity +,343,-96,-117,-220,-106,-11,-21,170,-50,-60,-59,-61
Net Cash Flow,-53,-3,-4,709,-733,55,-55,9,2,-2,-6,6
