0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,701,479,956,"1,085","1,105","1,113",790,740,"1,885","1,129","1,405","1,895"
Cash from Investing Activity +,-378,-541,-482,-263,-276,-483,"-1,191","-1,932","-1,771","-1,810","-1,687","-1,900"
Cash from Financing Activity +,-289,53,-457,-943,-659,-787,643,"1,213",-64,715,274,-28
Net Cash Flow,34,-10,17,-121,171,-157,242,20,50,34,-7,-33
