0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,625,328,590,"1,185","2,457",922,530,"2,201","2,995","3,727","1,816","1,715"
Cash from Investing Activity +,-295,-401,-624,"-1,390","-1,542",-991,"-1,301",-948,"-2,650","-1,615","-3,230",-152
Cash from Financing Activity +,-229,-31,35,515,"-1,329",440,599,"-1,255",-28,"-2,448","1,719","-1,837"
Net Cash Flow,101,-105,1,310,-414,371,-171,-1,316,-335,306,-274
