0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,19,20,23,25,19,18,14,10,19,25,23,27
Inventory Days,7,6,7,10,10,8,6,5,8,4,2,2
Days Payable,32,26,30,26,48,50,35,22,69,65,32,37
Cash Conversion Cycle,-6,0,1,9,-19,-23,-15,-7,-41,-37,-6,-8
Working Capital Days,-44,-32,-36,-32,-62,-67,-75,-82,-142,-113,-78,-71
ROCE %,32%,29%,31%,27%,32%,31%,29%,29%,24%,26%,27%,29%
