0,1,2,3,4,5,6,7,8,9,10,11,12
Cash from Operating Activity +,618,412,131,248,284,-183,419,"1,836",922,"1,166",724,436
Cash from Investing Activity +,-68,-79,-64,-60,-50,-61,-87,-60,-38,-63,-72,-106
Cash from Financing Activity +,84,76,291,-75,-4,1,-5,-18,10,-31,-690,-36
Net Cash Flow,634,409,357,113,229,-243,327,"1,758",893,"1,072",-38,294
