0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,2,3,1,3,3,3,4,5,11,18,18,13
Inventory Days,41,50,41,32,32,30,44,38,55,55,41,45
Days Payable,96,111,99,76,75,92,89,73,107,108,79,85
Cash Conversion Cycle,-53,-59,-56,-42,-41,-59,-41,-30,-41,-35,-20,-27
Working Capital Days,-93,-91,-80,-45,-50,-58,-35,-38,-23,-14,-11,6
ROCE %,24%,46%,72%,103%,72%,63%,50%,31%,20%,21%,29%,34%
