0,1,2,3,4,5,6,7,8,9,10,11,12
Debtor Days,0,0,0,0,0,0,0,0,0,0,0,0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0,0,0,0,0,0,0,0,0,0,0,0
Working Capital Days,-194,-164,-146,-16,30,60,129,15,64,39,45,5
ROCE %,15%,15%,17%,21%,10%,10%,9%,19%,3%,11%,11%,17%
